record_id,doi,title,prisma_disposition,reason
doi:10.21203/rs.3.rs-2466803/v1,10.21203/rs.3.rs-2466803/v1,The effect of high polycyclic aromatic hydrocarbon exposure on biological aging indicators,excluded_after_full_text_assessment,"The molecular measurements are targeted GSTM1 genotyping and selected methylation markers measured by bisulfite-PCR/pyrosequencing. Under the frozen rule that targeted validation assays do not create an omics layer, the report does not establish two molecular omics layers."
doi:10.21203/rs.3.rs-2815300/v1,10.21203/rs.3.rs-2815300/v1,Longitudinal modeling of human neuronal aging identifies RCAN1-TFEB pathway contributing to neurodegeneration of Huntington's disease.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.21203/rs.3.rs-4022389/v1,10.21203/rs.3.rs-4022389/v1,Oral 8-aminoguanine against age-related retinal degeneration,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.21203/rs.3.rs-4373201/v1,10.21203/rs.3.rs-4373201/v1,Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD,meets_full_text_eligibility,The report analyzes RNA sequencing and discovery proteomics in senescence models and randomly allocates APOE4-TR mice to cyclodextrin versus PBS treatment.
doi:10.21203/rs.3.rs-6568233/v1,10.21203/rs.3.rs-6568233/v1,Din Oversees Mesenchymal Stem Cell Homeostasis in Mouse Incisors,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.21203/rs.3.rs-6768173/v1,10.21203/rs.3.rs-6768173/v1,Multivariate genome-wide analyses of insulin resistance phenotypes unravel novel loci and therapeutic targets for cardiometabolic health and longevity,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.21203/rs.3.rs-7771199/v1,10.21203/rs.3.rs-7771199/v1,Reproductive aging causes precocious ZGA and morula gene expression and chromatin hyper-activation in rhesus monkey embryos via maternal SETDB1 insufficiency,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.21203/rs.3.rs-9261217/v1,10.21203/rs.3.rs-9261217/v1,HIRA-mediated H3.3 deposition preserves hepatocyte cell identity during liver aging,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.21203/rs.3.rs-9586760/v1,10.21203/rs.3.rs-9586760/v1,Pleiotropic genetic links between high-grade serous ovarian cancer and female reproductive timing traits,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.2147/ccid.s508946,10.2147/ccid.s508946,Potential Targets Related to Skin Aging: Based on eQTL and GWAS Datasets,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.2147/ccid.s562516,10.2147/ccid.s562516,DNA Methylation‐Regulated ZDHHC17 Promotes the Risk of Facial Skin Aging,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.2147/dddt.s594895,10.2147/dddt.s594895,"SRN-901, a Novel Longevity Drug, Extends Lifespan and Healthspan by Targeting Multiple Aging Pathways.",meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.2174/0115680266358687250507041056,10.2174/0115680266358687250507041056,Integrative Analysis Reveals Genes Causal Relation with Ovarian Cancer and aging,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.2337/db14-1709,10.2337/db14-1709,Epigenetic Regulation of Placenta-Specific 8 Contributes to Altered Function of Endothelial Colony-Forming Cells Exposed to Intrauterine Gestational Diabetes Mellitus.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.26599/fshw.2025.9250818,10.26599/fshw.2025.9250818,The antiaging effect of edible bird's nest on the skin of healthy women: a randomized controlled trial,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.31857/s0026898424020065,10.31857/s0026898424020065,"Knockout of <i>Hsp70</i> genes modulates age-related transcriptomic changes in leg muscles, reduces locomotion speed and lifespan of <i>Drosophila melanogaster</i>",meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.32604/or.2025.060021,10.32604/or.2025.060021,Correlation of senescence-related gene FEN1 on neuroblastoma progression and cisplatin chemotherapy sensitivity,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3324/haematol.2026.s1.84,10.3324/haematol.2026.s1.84,P011 | Metabolic rewiring fuels immunosuppression and fibrosis in myelofibrosis via the lactate–glutamate axis,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3389/fcell.2026.1784998,10.3389/fcell.2026.1784998,Extracellular vesicles modulate skin aging biomarkers in a 3D reconstructed full-thickness skin model,meets_full_text_eligibility,The stated primary objective is to test EV effects on biomarkers associated with skin aging in a reconstructed skin model. The current report analyzes transcriptomic/miRNA and proteomic data and administers EV preparations as the perturbation.
doi:10.3389/fendo.2023.1255889,10.3389/fendo.2023.1255889,Using proteomics and metabolomics to identify therapeutic targets for senescence mediated cancer: genetic complementarity method,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3389/fimmu.2024.1360687,10.3389/fimmu.2024.1360687,Unraveling the mechanisms of NK cell dysfunction in aging and Alzheimer's disease: insights from GWAS and single-cell transcriptomics.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3389/fnagi.2023.1241412,10.3389/fnagi.2023.1241412,Effects of copy number variations on longevity in late-onset Alzheimer's disease patients: insights from a causality network analysis.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3389/fncel.2023.1296455,10.3389/fncel.2023.1296455,A view of the genetic and proteomic profile of extracellular matrix molecules in aging and stroke,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3389/fnut.2026.1750030,10.3389/fnut.2026.1750030,Epigenetic and microbiome responses to greens supplementation in obese older adults: results from a randomized crossover-controlled trial.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3389/fonc.2024.1276092,10.3389/fonc.2024.1276092,"Diverse temporal and spatial mechanisms work, partially through Stanniocalcin-1, V-ATPase and senescence, to activate the extracellular ATP-mediated drug resistance in human cancer cells",meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3389/fpls.2020.589005,10.3389/fpls.2020.589005,Elucidation of the miR164c-Guided Gene/Protein Interaction Network Controlling Seed Vigor in Rice.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3389/fpsyt.2023.1070556,10.3389/fpsyt.2023.1070556,A human stem cell-derived neuronal model of morphine exposure reflects brain dysregulation in opioid use disorder: Transcriptomic and epigenetic characterization of postmortem-derived iPSC neurons.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/antiox10020262,10.3390/antiox10020262,Rebaudioside A Enhances Resistance to Oxidative Stress and Extends Lifespan and Healthspan in Caenorhabditis elegans,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/antiox13080945,10.3390/antiox13080945,Anoectochilus roxburghii Extract Extends the Lifespan of Caenorhabditis elegans through Activating the daf-16 /FoxO Pathway.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/antiox13121453,10.3390/antiox13121453,"Function Analysis of Heme Peroxidase Genes, MpPxd2 and MpPxd4, Under Thiacloprid Exposure in the Neonicotinoid-Resistant Myzus persicae (Sulzer).",meets_full_text_eligibility,"The report performs genome-based gene-family identification and transcriptomic/expression analysis, then applies RNAi to MpPxd2/MpPxd4 and measures adult longevity. The frozen aging rule explicitly includes longevity."
doi:10.3390/antiox13121500,10.3390/antiox13121500,Protective Effects of Exogenous Melatonin Administration on White Fat Metabolism Disruption Induced by Aging and a High-Fat Diet in Mice.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/biology14121801,10.3390/biology14121801,Mechanistic Study of Hypoxia-Mediated Regulation of Osteoblast Senescence via ATP6V1A-Dependent Modulation of Metabolic Remodeling.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/biology15050441,10.3390/biology15050441,Age-Dependent Alterations in Intestinal Barrier Function: Involvement of Microbiota and TLR4 Signaling.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/biomedicines12030592,10.3390/biomedicines12030592,CLCA2: A Potential Guardian against Premature Senescence and Skin Aging.,excluded_after_full_text_assessment,five_of_five_unanimous_decisive_criterion_failure
doi:10.3390/cancers17050791,10.3390/cancers17050791,H2AJ Is a Direct Androgen Receptor Target Gene That Regulates Androgen-Induced Cellular Senescence and Inhibits Mesenchymal Markers in Prostate Cancer Cells.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/cancers18091330,10.3390/cancers18091330,Integrative Analysis of Cellular Senescence-Related Genes Identifies FOLR1 as a Novel Tumor Suppressor and a Potential Therapeutic Target in Lung Adenocarcinoma.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/ijms231911110,10.3390/ijms231911110,Consequences of Autophagy Deletion on the Age-Related Changes in the Epidermal Lipidome of Mice,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/ijms26094389,10.3390/ijms26094389,Natural Variation of StNADC Regulates Plant Senescence in Tetraploid Potatoes (Solanum tuberosum L.),meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/ijms26125675,10.3390/ijms26125675,Genome-Wide Identification of Luffa Sucrose Synthase Genes Reveals LaSUS1 -Mediated Sugar Metabolism Boosting Drought Tolerance.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/ijms27093933,10.3390/ijms27093933,Codonopsis pilosula Polysaccharide (CPP) Alleviates D-Gal-Induced Aging and Gut Microbiota Dysbiosis,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/ph18060846,10.3390/ph18060846,Exploring the Potential Association Between Inhaled Corticosteroid and Face Aging Risk: A Mendelian Randomization Study.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.3390/plants15152337,10.3390/plants15152337,Dynamics of Functional Traits and Molecular Regulation in the Vascular Cambium Across Different Ages of Styphnolobium japonicum,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.4331/wjbc.v7.i1.188,10.4331/wjbc.v7.i1.188,Epigenetic alteration to activate Bmp2-Smad signaling in Raf-induced senescence.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.64336/001c.155781,10.64336/001c.155781,Cell-type-specific chromatin accessibility patterns in aging hippocampal neural stem cells reveal MEF2 family motif enrichment,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.64898/2025.12.03.692074,10.64898/2025.12.03.692074,A microprotein encoded by FERMT3 modulates endothelial cell protein catabolism and induces p53-mediated cell cycle arrest and senescence,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.64898/2026.01.20.700435,10.64898/2026.01.20.700435,"Acetyl-CoA availability regulates neuronal metabolism, growth, and synaptic activity.",meets_full_text_eligibility,"The report experimentally compares AT-1-overexpressing neurons with wild type across transcriptomic, proteomic, metabolite-tracing and lipidomic measurements. It directly tests overlap with a published cortical-aging signature and reports partial recapitulation, making aging an analyzed outcome/signature of the perturbation."
doi:10.64898/2026.02.02.703301,10.64898/2026.02.02.703301,Transcriptome-wide association study and fly experiments uncover the role of CoA synthase in ageing across species,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.64898/2026.05.18.726092,10.64898/2026.05.18.726092,TORC1 integrates metabolic state transitions during aging,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.64898/2026.06.19.730442,10.64898/2026.06.19.730442,Aging promotes inflammation and steatosis in alcohol-associated liver disease in mice,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.64898/2026.07.05.26356402,10.64898/2026.07.05.26356402,A generator-matrix causal-inference framework separates measurable aging biomarkers from mortality-driving latent dynamics in humans,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.7554/elife.104550,10.7554/elife.104550,TET2-mediated epigenetic modification promotes stress senescence of pancreatic β cells in type 2 diabetes mellitus,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.7554/elife.67275,10.7554/elife.67275,Tissue-specific modulation of gene expression in response to lowered insulin signalling in <i>Drosophila</i>.,meets_full_text_eligibility,five_of_five_same_positive_full_text_causal_basis
doi:10.21007/etd.cghs.2019.0477,10.21007/etd.cghs.2019.0477,Using Genetic Diversity to Understand Susceptibility to Cognitive Decline in Aging and Alzheimer’s Disease,deferred_separate_full_text_processing,User deferred three specific DOI
doi:10.1016/j.stem.2024.01.011,10.1016/j.stem.2024.01.011,An iron rheostat controls hematopoietic stem cell fate.,deferred_separate_full_text_processing,User deferred three specific DOI
doi:10.13023/etd.2020.024,10.13023/etd.2020.024,"STUDIES OF OXIDATIVE DAMAGE, BRAIN PROTEOME, AND NEUROCHEMICAL METABOLITES IN COGNITIVE AND NEURODEGENERATIVE DISORDERS",deferred_separate_full_text_processing,User deferred three specific DOI
doi:10.1016/j.ijbiomac.2025.149976,10.1016/j.ijbiomac.2025.149976,Rbbp7-mediated deacetylation of Acsl4 promotes ovarian aging by enhancing ferroptosis.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.intimp.2025.114912,10.1016/j.intimp.2025.114912,Acetylation of FABP3 alleviates radioimmunotherapy-induced cardiomyocyte senescence by modulating long-chain polyunsaturated fatty acid metabolism.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.intimp.2026.116802,10.1016/j.intimp.2026.116802,FBXO7 protects against osteoarthritis by promoting IL-6 ubiquitination and inhibiting JAK1/STAT3 signaling.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.jad.2025.119471,10.1016/j.jad.2025.119471,Systematic Mendelian randomization of the human plasma proteome to identify therapeutic targets linking aging and frailty to perioperative delirium.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.jconrel.2025.114595,10.1016/j.jconrel.2025.114595,"Energy-replenishing, mitochondria-targeted hydrogel microspheres mitigate sarcopenia via cellular senescence amelioration.",report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.jnutbio.2026.110362,10.1016/j.jnutbio.2026.110362,Mapping the genetically predicted associations of plasma metabolites with sarcopenia and aging traits: Evidence from bidirectional Mendelian randomization and transcriptome analysis.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.metabol.2023.155528,10.1016/j.metabol.2023.155528,Targeting FABP4 in elderly mice rejuvenates liver metabolism and ameliorates aging-associated metabolic disorders.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.neurobiolaging.2026.07.001,10.1016/j.neurobiolaging.2026.07.001,"Lipid metabolism is a key central, systemic and gut microbial feature of the decline in rat hippocampal function during middle age.",report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.phymed.2025.156918,10.1016/j.phymed.2025.156918,Hickory nut polyphenols enhance oxidative stress resilience and improve the longevity of Caenorhabditis elegans through modulating DAF-16/DAF-2 insulin/IGF-1 signaling.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.phymed.2025.157385,10.1016/j.phymed.2025.157385,Biochanin A alleviates endothelial cell senescence via epigenetic regulation of the HDAC1/H3K4me3/NFKB1 axis,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.phymed.2026.158230,10.1016/j.phymed.2026.158230,Epigallocatechin gallate alleviates hyperhomocysteinemia by regulating methionine metabolism and epigenetic homeostasis in Drosophila melanogaster.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.phymed.2026.158244,10.1016/j.phymed.2026.158244,Limonin mitigates hepatic senescence and fibrosis in MASH mice by targeting STAT3 to inhibit Galectin-3/mTORC1 signaling.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.phymed.2026.158556,10.1016/j.phymed.2026.158556,Quercetin alleviates MSG-induced oxidative toxicity and lifespan deterioration in Caenorhabditis elegans associated with SKN-1-gst-4 detoxification and DAF-16-dependent stress resilience.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.ab.2022.114548,10.1016/j.ab.2022.114548,Hyperammonemia-induced changes in the cerebral transcriptome and proteome.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.bbadis.2025.167730,10.1016/j.bbadis.2025.167730,Exploration of common molecular mechanisms of psoriatic arthritis and aging based on integrated bioinformatics and single-cell RNA-seq analysis.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.bcp.2025.117167,10.1016/j.bcp.2025.117167,"Sparfloxacin ameliorates DSS-induced ulcerative colitis by suppressing cellular senescence, JAK/NF-κB signaling pathway and modulation of the gut microbiota-metabolite axis.",report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.canlet.2016.11.014,10.1016/j.canlet.2016.11.014,Genomic amplification of Fanconi anemia complementation group A (FancA) in head and neck squamous cell carcinoma (HNSCC): Cellular mechanisms of radioresistance and clinical relevance.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.cell.2026.01.016,10.1016/j.cell.2026.01.016,Restoring circadian rhythms in the hypothalamic paraventricular nucleus reverses aging biomarkers and extends lifespan in male mice.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.foodchem.2025.146547,10.1016/j.foodchem.2025.146547,Dormancy-induced inhibition of lipid degradation enhances rice storage stability.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.foodres.2025.116673,10.1016/j.foodres.2025.116673,Prebiotic roles and anti-aging effects of xylo-oligosaccharide: Keystone responsive bacteria and their metabolic interactions.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.freeradbiomed.2026.07.006,10.1016/j.freeradbiomed.2026.07.006,Frataxin attenuates endothelial inflammation triggered by engulfment of senescent erythrocytes.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1039/d4fo02479f,10.1039/d4fo02479f,Aronia melanocarpa extract extends the lifespan and health-span of Caenorhabditis elegans via mitogen-activated protein kinase 1.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1016/j.rbmo.2025.105025,10.1016/j.rbmo.2025.105025,Pyrroloquinoline quinone activates lactate and inhibits NLRP3 to improve ovarian reserve in premature ovarian insufficiency.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1093/neuonc/noag160,10.1093/neuonc/noag160,"The CoREST complex inhibitor, corin, decreases tumor growth, increases cellular differentiation and extends lifespan in ATRT xenograft models",report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1096/fj.202500818r,10.1096/fj.202500818r,AKT2/mTOR/VEGF Signaling Attenuates Aging-Related Male Infertility by Suppressing Epididymal Autophagy and Apoptosis via Extracellular Vesicle-Mediated Sperm Rescue.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1002/arch.70015,10.1002/arch.70015,Knockdown of the ZcVgR Gene Alters the Expression of Genes Related to Reproduction and Lifespan in Zeugodacus cucurbitae (Coquillett) Under Extreme Heat Conditions.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1002/mnfr.202400297,10.1002/mnfr.202400297,Ethanol Extract of Propolis Attenuates Liver Lipid Metabolism Disorder in High-Fat Diet-Fed SAMP8 Mice.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1111/1744-7917.70315,10.1111/1744-7917.70315,Mre11 deficiency leads to fat body senescence through concurrent dysregulation of mitochondrial function and lipid metabolism.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1093/ecco-jcc/jjag003,10.1093/ecco-jcc/jjag003,Intermittent ketogenic diet promotes Treg differentiation and alleviates Crohn's disease via the β-hydroxybutyrate driven AHCY-DNMT1-Foxp3 axis.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1158/0008-5472.can-22-2273,10.1158/0008-5472.can-22-2273,Long-Chain Acylcarnitines Induce Senescence of Invariant Natural Killer T Cells in Hepatocellular Carcinoma.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1039/c8mo00099a,10.1039/c8mo00099a,An evolutionary transcriptomics approach links CD36 to membrane remodeling in replicative senescence.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1007/s00122-025-04884-1,10.1007/s00122-025-04884-1,A Golden2-like transcription factor regulates Brassica napus seed vigor after artificial aging.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1007/s00122-025-04976-y,10.1007/s00122-025-04976-y,Genome-wide association study reveals that the SUS domain protein SS7 positively regulates seed storability in rice (Oryza sativa L.).,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1007/s10522-026-10475-4,10.1007/s10522-026-10475-4,Genetic evidence links hypertension to accelerated brain aging.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
doi:10.1038/s41380-026-03703-3,10.1038/s41380-026-03703-3,Metabolomic signatures of brain aging: A multimodal and genetic study.,report_not_retrieved,Publisher purchase/subscription gate; no exact free copy obtained
no-doi:e42fd16a0c645841cd4ad6a1,,[Effect and mechanism of Epimedium flavanoids for aging retardation from viewpoint of transcriptomics and metabonomics].,report_not_retrieved,Free-labelled download required reader login; user stopped retrieval
doi:10.1152/physiol.2025.40.s1.1986,10.1152/physiol.2025.40.s1.1986,"Indoleamine 2, 3 dioxygenase (IDO1) differentiallyModulates Microbial Aromatic Amino Acid Metabolites and Colonic Inflammation in an Age-Dependent Manner",nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1161/atvb.46.suppl_1.fri086,10.1161/atvb.46.suppl_1.fri086,Abstract Fri086: CD38 NADase Suppresses Sulfite Oxidase (SUOX) and Activates Reverse Complex V to Promote Metabolic Remodeling in Endothelial Cells (ECs) Under Disturbed Flow,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1161/circ.152.suppl_3.4347761,10.1161/circ.152.suppl_3.4347761,Abstract 4347761: S100A9 Induces BRD4 (K292) Lactylation in Macrophages to Exacerbate Inflammaging in Diabetic Cardiomyopathy,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1161/res.125.suppl_1.863,10.1161/res.125.suppl_1.863,Abstract 863: Pathological Roles of Senometabolites in Cardiovascular Disorders,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1161/str.55.suppl_1.tp300,10.1161/str.55.suppl_1.tp300,"Abstract TP300: Apolipoprotein-E Deficiency and High Fat Diet Alter Immunomodulatory Cellular and Molecular Determinants Promoting Atherosclerosis, a Stroke Risk Factor",nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1093/eurheartj/ehae666.3873,10.1093/eurheartj/ehae666.3873,Electronegative ApoCIII-Rich HDL promotes cellular damage and vascular aging,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1093/eurheartj/ehaf784.4858,10.1093/eurheartj/ehaf784.4858,Electronegative H5 HDL: an apo(a)-containing HDL that damages neuronal DNA by potentially disrupting the BBB,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1093/eurheartj/ehz746.0068,10.1093/eurheartj/ehz746.0068,"5219A novel senolytic drug, seno-7284 ameliorates age-related cardiometabolic diseases",nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1093/jimmun/vkag141.1234,10.1093/jimmun/vkag141.1234,Role of EHF in regulating B cell checkpoint molecule TIM-1 and development of CD11c+TIM-1+ Age-associated B cells 2301855,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1093/ndt/gfad063c_5403,10.1093/ndt/gfad063c_5403,#5403 PTEN-INDUCED KINASE 1 HAS ASSOCIATION WITH RENAL AGING PROCESS THROUGH THE CGAS -STING PATHWAY,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1158/1538-7445.am2022-215,10.1158/1538-7445.am2022-215,Abstract 215: MDM2 inhibition as a non-hormone dependent radiosensitizing strategy in p53 wild-type breast cancer models,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1158/1538-7445.am2026-1334,10.1158/1538-7445.am2026-1334,Abstract 1334: Age related phenotypic changes in melanoma create a tumor vulnerability to ferroptosis.,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1158/1538-7445.am2026-2075,10.1158/1538-7445.am2026-2075,Abstract 2075: Lactate-driven cholesterol reprogramming induces fibroblast senescence and immune suppression in aged pancreatic cancer.,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1158/1538-7445.am2026-6010,10.1158/1538-7445.am2026-6010,Abstract 6010: Cellular senescence in the cancer microenvironment,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1182/blood-2018-99-118393,10.1182/blood-2018-99-118393,Loss of Abelson Interactor-1 Is Linked to Inflammatory Hematopoiesis and Accelerated Aging of Hematopoietic System,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1182/blood-2019-132230,10.1182/blood-2019-132230,Chaperone-Mediated Autophagy Ensures Hematopoietic Stem Cell Maintenance,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1182/blood-2022-163284,10.1182/blood-2022-163284,BRD9 Facilitates Oncogenic Nrf2 Pathway and Dampens Venetoclax Sensitivity By Remodeling Chromatin Accessibility in Chronic Lymphocytic Leukemia,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1182/blood-2023-178022,10.1182/blood-2023-178022,Hnrnpk Overexpression Drives Nucleolar Aberrancies Causing Ribosomopathies,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1182/blood.v122.21.48.48,10.1182/blood.v122.21.48.48,Long Non-Coding RNAs Control Hematopoietic Stem Cells (HSC) Function,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1182/blood.v128.22.2836.2836,10.1182/blood.v128.22.2836.2836,Knock-in of Dnmt3a R878H Recapitulates Human Acute Myeloid Leukemia Harboring DNMT3A Mutation and Is Highly Responsive to mTOR Inhibitor Rapamycin,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1182/blood.v128.22.4069.4069,10.1182/blood.v128.22.4069.4069,Feedback Regulation of STAT5 Is Critical to Balance MYC and BCL6-Dependent Transcriptional Programs That Regulate Cell Size and Glucose Metabolism,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1210/endocr/bqaf043.012,10.1210/endocr/bqaf043.012,"Loss of ERα Phosphorylation at Serine 167 and Serine 212 Alters the ERα transcriptome/cistrome, Impacting Breast Cancer Growth, Tamoxifen Response, Mouse Fertility, Aging and Metabolism",nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.1371/journal.pone.0338326.s004,10.1371/journal.pone.0338326.s004,Original western blot strips.,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
doi:10.6084/m9.figshare.4625755.v1,10.6084/m9.figshare.4625755.v1,Additional file 2: Figure S1. of Downregulation of miR-130b~301b cluster is mediated by aberrant promoter methylation and impairs cellular senescence in prostate cancer,nonarticle_object_identified_during_retrieval,Conference abstract or supplementary object
