arm,report_id,document_id,work_unit_id,repeat,status,attempts,first_attempt_schema_valid,first_attempt_grounding_valid,terminal_schema_valid,terminal_grounding_valid,analysis_count,returned_evidence_reference_count,resolved_evidence_reference_count,all_field_inventory_sha256,decision_and_grounding_sha256,terminal_path
verbatim_quote,doi:10.1186/s12967-026-07766-2,doi_b9624237438f1188,analysis-window-004,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_b9624237438f1188/analysis-window-004/repeat-02/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-001,1,ok,1,True,True,True,True,4,12,12,d44a3834d9b66ac209ccb57f5c27744d770d14e163576fcaf7ba5d32046603f7,8459b08c0c66eca3c43bd658b87f51aed6c5b754108a1cf61585217b1453e0de,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-001/repeat-01/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-001,2,ok,1,True,True,True,True,5,10,10,430547dd4dea8f2460f3433e27d0fcaad8f8dfb63c6e69b918dec1cc81c026fc,379ecd93c9708be500e89b7a36780986543e2e515828cd001c70d62fdcb5f86d,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-001/repeat-02/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-002,1,ok,1,True,True,True,True,5,13,13,3b799ac59b01c40765644cb7050f2a06b3f25bc0c7f9933bd546e5a299a498f8,830e49fca35847b16b5d8868596430e828d564cbf9efd390cefe966f08515302,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-002/repeat-01/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-002,2,ok,1,True,True,True,True,6,13,13,77cf9dd815d72a8b0a88833be4131a4e979b8a2258f919b536712388e311f855,0e3837f584f1734251a482576f42418047e2a42c9df285c1fa49e221d0e69b67,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-002/repeat-02/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-003,1,ok,1,True,True,True,True,2,6,6,6fc3e904972e09a47614772af96cd7479b7a46c62e2cd31f3e11c45bae29ebae,f8855ec06cd674d27a7b05f0a51da900f9e57fb166ae68449aedfcab2d5c1c69,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-003/repeat-01/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-003,2,ok,1,True,True,True,True,2,6,6,2bf661f347e4284cc81d5baf829048e0fde6db8a3fdd498cacdd2584f4c17577,f8855ec06cd674d27a7b05f0a51da900f9e57fb166ae68449aedfcab2d5c1c69,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-003/repeat-02/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-004,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-004/repeat-01/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-004,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-004/repeat-02/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-005,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-005/repeat-01/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-005,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-005/repeat-02/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-006,1,ok,1,True,True,True,True,2,8,8,ddca46e59dcb59d58889f2e8807ea6ad3e6cd69fb37add296af8851576efd8ec,cef26369bc4dc7016595749dfa8ae1b051caa1248e5394142677867e477e3f0d,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-006/repeat-01/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-006,2,ok,1,True,True,True,True,7,19,19,cc2126ad0052b4b8d8ec8e0782dec2b01672b8669507241ef3d1138c221dc283,aa2686fb33ba8eb703f5617ed92c6c8a6330bb21d267cff3d2481776a0d97420,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-006/repeat-02/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-007,1,ok,1,True,True,True,True,5,15,15,84d6e4f541c3d2a3805fbbdf720bedaeedd580a0e43d85b93fae96acbbde5623,0fec24d09f36c926ff5c3d25203c861fca809ba24d2fe57bf7771a8227996032,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-007/repeat-01/terminal.json
verbatim_quote,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-007,2,ok,1,True,True,True,True,6,13,13,79e51cb9211579ef8daccc38d5ec5bd32e5c165232bf8b3a0ac9be219e206f58,e6e773a4501851ba08226a6792dff1eae0537ecb88bfae83c8793cba09d80338,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_d6b8a2976255b1df/analysis-window-007/repeat-02/terminal.json
