source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,query_branches,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
pubmed,20201064,Butyrate greatly enhances derivation of human induced pluripotent stem cells by promoting epigenetic remodeling and the expression of pluripotency-associated genes.,"We report here that butyrate, a naturally occurring fatty acid commonly used as a nutritional supplement and differentiation agent, greatly enhances the efficiency of induced pluripotent stem (iPS) cell derivation from human adult or fetal fibroblasts. After transient butyrate treatment, the iPS cell derivation efficiency is enhanced by 15- to 51-fold using either retroviral or piggyBac transposon vectors expressing 4 to 5 reprogramming genes. Butyrate stimulation is more remarkable (>100- to 200-fold) on reprogramming in the absence of either KLF4 or MYC transgene. Butyrate treatment did not negatively affect properties of iPS cell lines established by either 3 or 4 retroviral vectors or a single piggyBac DNA transposon vector. These characterized iPS cell lines, including those derived from an adult patient with sickle cell disease by either the piggyBac or retroviral vectors, show normal karyotypes and pluripotency. To gain insights into the underlying mechanisms of butyrate stimulation, we conducted genome-wide gene expression and promoter DNA methylation microarrays and other epigenetic analyses on established iPS cells and cells from intermediate stages of the reprogramming process. By days 6 to 12 during reprogramming, butyrate treatment enhanced histone H3 acetylation, promoter DNA demethylation, and the expression of endogenous pluripotency-associated genes, including DPPA2, whose overexpression partially substitutes for butyrate stimulation. Thus, butyrate as a cell permeable small molecule provides a simple tool to further investigate molecular mechanisms of cellular reprogramming. Moreover, butyrate stimulation provides an efficient method for reprogramming various human adult somatic cells, including cells from patients that are more refractory to reprogramming.",2010,2010-04-01,10.1002/stem.402,20201064,PMC3015217,Prashant Mali; Bin-Kuan Chou; Jonathan Yen; Zhaohui Ye; Jizhong Zou; Sarah Dowey; Robert A Brodsky; Joyce E Ohm; Wayne Yu; Stephen B Baylin; Kosuke Yusa; Allan Bradley; David J Meyers; Chandrani Mukherjee; Philip A Cole; Linzhao Cheng,"Stem cells (Dayton, Ohio)","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/20201064/,False,page_0105.xml.gz,,True,False,True,3,epigenomics;genomics;transcriptomics,False,True,False
pubmed,20157594,SIRT6 stabilizes DNA-dependent protein kinase at chromatin for DNA double-strand break repair.,"The Sir2 chromatin regulatory factor links maintenance of genomic stability to life span extension in yeast. The mammalian Sir2 family member SIRT6 has been proposed to have analogous functions, because SIRT6-deficiency leads to shortened life span and an aging-like degenerative phenotype in mice, and SIRT6 knockout cells exhibit genomic instability and DNA damage hypersensitivity. However, the molecular mechanisms underlying these defects are not fully understood. Here, we show that SIRT6 forms a macromolecular complex with the DNA double-strand break (DSB) repair factor DNA-PK (DNA-dependent protein kinase) and promotes DNA DSB repair. In response to DSBs, SIRT6 associates dynamically with chromatin and is necessary for an acute decrease in global cellular acetylation levels on histone H3 Lysine 9. Moreover, SIRT6 is required for mobilization of the DNA-PK catalytic subunit (DNA-PKcs) to chromatin in response to DNA damage and stabilizes DNA-PKcs at chromatin adjacent to an induced site-specific DSB. Abrogation of these SIRT6 activities leads to impaired resolution of DSBs. Together, these findings elucidate a mechanism whereby regulation of dynamic interaction of a DNA repair factor with chromatin impacts on the efficiency of repair, and establish a link between chromatin regulation, DNA repair, and a mammalian Sir2 factor.",2009,2009-01-15,10.18632/aging.100011,20157594,PMC2815768,Ronald A McCord; Eriko Michishita; Tao Hong; Elisabeth Berber; Lisa D Boxer; Rika Kusumoto; Shenheng Guan; Xiaobing Shi; Or Gozani; Alma L Burlingame; Vilhelm A Bohr; Katrin F Chua,Aging,"Journal Article; Research Support, N.I.H., Extramural; Research Support, N.I.H., Intramural; Research Support, U.S. Gov't, Non-P.H.S.",eng,https://pubmed.ncbi.nlm.nih.gov/20157594/,False,page_0105.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,20157508,Chromatin modifications: the driving force of senescence and aging?,"An emerging field of investigation in the search for treatment of human disease is the modulation of chromatin modifications. Chromatin modifications impart virtually all processes occurring in the mammalian nucleus, from regulation of transcription to genomic stability and nuclear high order organization. It has been well recognized that, as the mammalian cell ages, its chromatin structure evolves, both at a global level and at specific loci. While these observations are mostly correlative, recent technical developments allowing loss-of-function experiments and genome-wide approaches have permitted the identification of a causal relationship between specific changes in chromatin structure and the aging phenotype. Here we review the evidence pointing to the modulation of chromatin structure as a potential driving force of cellular aging in mammals.",2009,2009-02-13,10.18632/aging.100023,20157508,PMC2806002,Teresa Dimauro; Gregory David,Aging,"Journal Article; Research Support, N.I.H., Extramural; Review",eng,https://pubmed.ncbi.nlm.nih.gov/20157508/,False,page_0105.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,20053532,Epigenetics and autoimmunity.,"Advances in genetics, such as sequencing of the human genome, have contributed to identification of susceptible genetic patterns in autoimmune diseases (AID). However, genetics is only one aspect of the diseases that does not reflect the influence of environment, sex or aging. Epigenetics, the control of gene packaging and expression independent of alterations in the DNA sequence, is providing new directions linking genetics and environmental factors. Recent findings have contributed to our understanding of how epigenetic modifications could influence AID development, showing differences between AID patients and healthy controls but also showing how one disease differs from another. With regards to epigenetic abnormalities, DNA methylation and histone modifications could be affected leading to large spatial and temporal changes in gene regulation. Other epigenetic processes, such as the influence of the ionic milieu around chromatin and DNA supercoiling stresses may be suspected also. The newly described role of microRNAs in control of gene expression is important by promoting or suppressing autoreactivity in AID. As a consequence control of cellular processes is affected becoming conducive, for example, to the development of autoreactive lymphocytes in systemic lupus erythematosus, synoviocyte proliferation in rheumatoid arthritis, or neural demyelination in multiple sclerosis. Application of epigenetics to AID is in its infancy and requires new hypotheses, techniques, tools, and collaborations between basic epigenetic researchers and autoimmune researchers in order to improve our comprehension of AID. From this will arise new therapeutics, means for early intervention, and perhaps prevention.",2010,2010-01-06,10.1016/j.jaut.2009.12.006,20053532,,Wesley H Brooks; Christelle Le Dantec; Jacques-Olivier Pers; Pierre Youinou; Yves Renaudineau,Journal of autoimmunity,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/20053532/,False,page_0105.xml.gz,,True,False,True,3,epigenomics;genomics;transcriptomics,True,True,True
pubmed,20036725,"Gene expression profiling implicates OXPHOS complexes in lifespan extension of flies over-expressing a small mitochondrial chaperone, Hsp22.","Aging is a complex process accompanied by a decreased capacity to tolerate and respond to various stresses. Heat shock proteins as part of cell defense mechanisms are up-regulated following stress. In Drosophila, the mitochondrial Hsp22 is preferentially up-regulated in aged flies. Its over-expression results in an extension of lifespan and an increased resistance to stress. Hsp22 has chaperone-like activity in vitro, but the mechanism(s) by which it increases lifespan in flies are unknown. Genome-wide analysis was performed on long-lived Hsp22+ and control flies to unveil transcriptional changes brought by Hsp22. Transcriptomes obtained at 45days, 90% and 50% survival were then compared between them to focus more on genes up- or down-regulated in presence of higher levels of hsp22 mRNA. Hsp22+ flies display an up-regulation of genes mainly related to mitochondrial energy production and protein biosynthesis, two functions normally down-regulated during aging. Interestingly, among the 26 genes up-regulated in Hsp22+ flies, 7 genes encode for mitochondrial proteins, 5 of which being involved in OXPHOS complexes. Other genes that could influence aging such as CG5002, dGCC185 and GstS1 also displayed a regulation linked to Hsp22 expression. The up-regulation of genes of the OXPHOS system in Hsp22+ flies suggest that mitochondrial homeostasis is at the center of Hsp22 beneficial effects on lifespan.",2009,2009-12-29,10.1016/j.exger.2009.12.012,20036725,,Hyun-Ju Kim; Geneviève Morrow; J Timothy Westwood; Sébastien Michaud; Robert M Tanguay,Experimental gerontology,"Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/20036725/,False,page_0105.xml.gz,,True,False,True,2,genomics;transcriptomics,True,False,False
pubmed,19962715,Methusaleh's Zoo: how nature provides us with clues for extending human health span.,"As impressive as the accomplishments of modern molecular biologists have been in finding genetic alterations that lengthen life in short-lived model organisms, they pale in comparison to the remarkable diversity of lifespans produced by evolution. Some animal species are now firmly documented to live for more than four centuries and even some mammals, like the bowhead whale, appear to survive 200 years or more. Another group of species may not be as absolutely long-lived, but they are remarkably long-lived for their body size and metabolic rate. These species include a number of bats, some of which live for at least 40 years in the wild, as well as the naked mole-rat, which is the same size, but lives nearly 10 times as long as the laboratory mouse. Together these exceptionally long-lived organisms have important roles to play in our future understanding of the causal mechanisms and modulation of ageing. Bats and naked mole-rats in particular have already contributed in the following ways: (1) they have contributed to the abandonment of the rate-of-living theory and weakened enthusiasm for the oxidative stress hypothesis of ageing, (2) they have helped evaluate how the tumour-suppressing role of cellular senescence is affected by the evolution of diverse body sizes as well as diverse longevities, (3) they have shed light on the relationship between specific types of DNA repair and ageing and (4) they have yielded insight into new processes, specifically the maintenance of the proteome and hypotheses concerning how evolution shapes ageing. The continuing acceleration of progress in genome sequencing and development of more and more cross-species investigatory techniques will facilitate even more contributions of these species in the near future.",2009,2009-12-04,10.1016/j.jcpa.2009.10.024,19962715,PMC3535457,S N Austad,Journal of comparative pathology,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",eng,https://pubmed.ncbi.nlm.nih.gov/19962715/,False,page_0105.xml.gz,,True,False,True,2,genomics;proteomics,True,True,True
pubmed,19854800,Overexpression of the CBF2 transcriptional activator in Arabidopsis delays leaf senescence and extends plant longevity.,"Leaf senescence is a programmed developmental process governed by various endogenous and exogenous factors, such as the plant developmental stage, leaf age, phytohormone levels, darkness, and exposure to stresses. It was found that, in addition to its well-documented role in the enhancement of plant frost tolerance, overexpression of the C-repeat/dehydration responsive element binding factor 2 (CBF2) gene in Arabidopsis delayed the onset of leaf senescence and extended the life span of the plants by approximately 2 weeks. This phenomenon was exhibited both during developmental leaf senescence and during senescence of detached leaves artificially induced by either darkness or phytohormones. Transcriptome analysis using the Affymetrix ATH1 genome array revealed that overexpression of CBF2 significantly influenced the expression of 286 genes in mature leaf tissue. In addition to 30 stress-related genes, overexpression of CBF2 also affected the expression of 24 transcription factor (TF) genes, and 20 genes involved in protein metabolism, degradation, and post-translational modification. These results indicate that overexpression of CBF2 not only increases frost tolerance, but also affects other developmental processes, most likely through interactions with additional TFs and protein modification genes. The present findings shed new light on the crucial relationship between plant stress tolerance and longevity, as reported for other eukaryotic organisms.",2010,2010-01-01,10.1093/jxb/erp300,19854800,PMC2791123,Michal Sharabi-Schwager; Amnon Lers; Alon Samach; Charles L Guy; Ron Porat,Journal of experimental botany,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/19854800/,False,page_0105.xml.gz,,True,False,True,2,genomics;transcriptomics,True,True,True
pubmed,19851476,Genomic instability and DNA damage responses in progeria arising from defective maturation of prelamin A.,"Progeria syndromes have in common a premature aging phenotype and increased genome instability. The susceptibility to DNA damage arises from a compromised repair system, either in the repair proteins themselves or in the DNA damage response pathways. The most severe progerias stem from mutations affecting lamin A production, a filamentous protein of the nuclear lamina. Hutchinson-Gilford progeria syndrome (HGPS) patients are heterozygous for aLMNA gene mutation while Restrictive Dermopathy (RD) individuals have a homozygous deficiency in the processing protease Zmpste24. These mutations generate the mutant lamin A proteins progerin and FC-lamina A, respectively, which cause nuclear deformations and chromatin perturbations. Genome instability is observed even though genome maintenance and repair genes appear normal. The unresolved question is what features of the DNA damage response pathways are deficient in HGPS and RD cells. Here we review and discuss recent findings which resolve some mechanistic details of how the accumulation of progerin/FC-lamin A proteins may disrupt DNA damage response pathways in HGPS and RD cells. As the mutant lamin proteins accumulate they sequester replication and repair factors, leading to stalled replication forks which collapse into DNA double-strand beaks (DSBs). In a reaction unique to HGPS and RD cells these accessible DSB termini bind Xeroderma pigmentosum group A (XPA) protein which excludes normal binding by DNA DSB repair proteins. The bound XPA also signals activation of ATM and ATR, arresting cell cycle progression, leading to arrested growth. In addition, the effective sequestration of XPA at these DSB damage sites makes HGPS and RD cells more sensitive to ultraviolet light and other mutagens normally repaired by the nucleotide excision repair pathway of which XPA is a necessary and specific component.",2009,2009-01-01,10.18632/aging.100012,19851476,PMC2765059,Phillip R Musich; Yue Zou,Aging,"Journal Article; Research Support, N.I.H., Extramural; Review",eng,https://pubmed.ncbi.nlm.nih.gov/19851476/,False,page_0105.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,19340300,A functional screen for regulators of CKDN2A reveals MEOX2 as a transcriptional activator of INK4a.,"The CDKN2A locus encodes two important tumor suppressors, INK4a and ARF, which respond to oncogenic stresses by inducing cellular senescence. We conducted a genome-scale cDNA overexpression screen using a reporter containing INK4a regulatory sequences to identify novel transcriptional activators of this locus. This screen revealed 285 cDNAs that putatively regulate the transcriptional activation of INK4a. Of these, 56 are annotated as transcription factors, including two previously reported activators of the locus, ETS2 and JUNB. Fourteen genes were further validated for activity and specificity, including several homeodomain proteins. We found that the transcription of one of these, the homeodomain protein MEOX2 (GAX) is enhanced in primary cells during the induction of senescence, and forced expression of this protein results in the induction of premature senescence. We further demonstrate that MEOX2-induced senescence is dependent upon INK4a activity, and chromatin immunoprecipitation studies indicate that MEOX2 directly binds the INK4a promoter. These results support a role for this homeodomain protein as a direct regulator of INK4a transcription and senescence in human cells.",2009,2009-04-02,10.1371/journal.pone.0005067,19340300,PMC2659797,Jeffrey T Irelan; Ana Gutierrez Del Arroyo; Abel Gutierrez; Gordon Peters; Kim C Quon; Loren Miraglia; Sumit K Chanda,PloS one,"Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/19340300/,False,page_0105.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,19293340,Reproductive and epigenetic outcomes associated with aging mouse oocytes.,"Female aging entails a decline in fertility in mammals, manifested by reduced oocyte reserves and poor oocyte quality accompanied by chromosomal anomalies and reduced litter size. In addition to compromised genetic integrity, recent studies suggest that epigenetic mechanisms may be altered in aging oocytes, with age affecting the expression of DNA methyltransferases, which catalyze the important epigenetic modification, DNA methylation. Loss of DNA methylation patterns, most notably for imprinted genes, is lethal to mouse embryos. To investigate how maternal age affects embryonic development and underlying DNA methylation patterns, young and aged C57BL/6 females were mated with C57BL/6 or C57BL/6(CAST7) males to allow for the identification of parental alleles; resulting blastocysts and mid-gestation embryos and placentas were evaluated. Although pregnancy, ovulation and implantation rates were similar between age groups, an age-related increase in resorption sites, morphological abnormalities and delayed development was found. Interestingly, placental morphology was also perturbed by aging, with elevated numbers of trophoblast giant cells in aged pregnancies. Normal monoallelic expression of the imprinted genes H19 and Snrpn was unaltered in blastocysts from aged females. We failed to observe any age-related changes in methylation of the differentially methylated regions of imprinted genes Snrpn, Kcnq1ot1, U2af1-rs1, Peg1, Igf2r and H19. Restriction Landmark Genome Scanning showed no significant differences in genome-wide DNA methylation in embryos and placentas, regardless of maternal age. Our findings demonstrate that maternal age affects post-implantation embryo and placental development; however embryos capable of developing to mid-gestation appear to undergo normal acquisition and maintenance of DNA methylation patterning.",2009,2009-03-17,10.1093/hmg/ddp127,19293340,,Flavia L Lopes; Amanda L Fortier; Nicole Darricarrère; Donovan Chan; Daniel R Arnold; Jacquetta M Trasler,Human molecular genetics,"Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/19293340/,False,page_0105.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,19234533,Regulation of gene expression and cellular proliferation by histone H2A.Z.,"The mammalian genome is organized into a structure of DNA and proteins known as chromatin. In general, chromatin presents a barrier to gene expression that is regulated by several pathways, namely by the incorporation of histone variants into the nucleosome. In yeast, H2A.Z is an H2A histone variant that is incorporated into nucleosomes as an H2A.Z/H2B dimer by the Swr1 complex and by the SRCAP and p400/Tip60 complexes in mammalian cells. H2A.Z has been associated with the poising of genes for transcriptional activation in the yeast model system, and is essential for development in higher eukaryotes. Recent studies in our laboratory have demonstrated a p400-dependent deposition of H2A.Z at the promoter of p21WAF1/CIP1, a consequence that prevents the activation of the gene by p53, thereby inhibiting p53-dependent replicative senescence, a form of cell-cycle arrest crucial in the prevention of carcinogenic transformation of cells. Moreover, H2A.Z is overexpressed in several different types of cancers, and its overexpression has been associated functionally with the proliferation state of cells. Therefore, we suggest that H2A.Z is an important regulator of gene expression, and its deregulation may lead to the increased proliferation of mammalian cells.",2009,2009-02-01,10.1139/o08-138,19234533,,Amy Svotelis; Nicolas Gévry; Luc Gaudreau,Biochemistry and cell biology = Biochimie et biologie cellulaire,"Journal Article; Research Support, Non-U.S. Gov't; Review",eng,https://pubmed.ncbi.nlm.nih.gov/19234533/,False,page_0105.xml.gz,,True,False,True,3,epigenomics;genomics;transcriptomics,False,True,False
pubmed,19074896,Methylation of polycomb target genes in intestinal cancer is mediated by inflammation.,"Epigenetic changes are strongly associated with cancer development. DNA hypermethylation is associated with gene silencing and is often observed in CpG islands. Recently, it was suggested that aberrant CpG island methylation in tumors is directed by Polycomb (PcG) proteins. However, specific mechanisms responsible for methylation of PcG target genes in cancer are not known. Chronic infection and inflammation contribute to up to 25% of all cancers worldwide. Using glutathione peroxidase, Gpx1 and Gpx2, double knockout (Gpx1/2-KO) mice as a model of inflammatory bowel disease predisposing to intestinal cancer, we analyzed genome-wide DNA methylation in the mouse ileum during chronic inflammation, aging, and cancer. We found that inflammation leads to aberrant DNA methylation in PcG target genes, with 70% of the approximately 250 genes methylated in the inflamed tissue being PcG targets in embryonic stem cells and 59% of the methylated genes being marked by H3K27 trimethylation in the ileum of adult wild-type mice. Acquisition of DNA methylation at CpG islands in the ileum of Gpx1/2-KO mice frequently correlates with loss of H3K27 trimethylation at the same loci. Inflammation-associated DNA methylation occurs preferentially in tissue-specific silent genes and, importantly, is much more frequently represented in tumors than is age-dependent DNA methylation. Sixty percent of aberrant methylation found in tumors is also present in the inflamed tissue. In summary, inflammation creates a signature of aberrant DNA methylation, which is observed later in the malignant tissue and is directed by the PcG complex.",2008,2008-12-15,10.1158/0008-5472.can-08-1957,19074896,PMC2491345,Maria A Hahn; Torsten Hahn; Dong-Hyun Lee; R Steven Esworthy; Byung-Wook Kim; Arthur D Riggs; Fong-Fong Chu; Gerd P Pfeifer,Cancer research,"Journal Article; Research Support, N.I.H., Extramural",eng,https://pubmed.ncbi.nlm.nih.gov/19074896/,False,page_0105.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,18948754,Stable knockdown of PASG enhances DNA demethylation but does not accelerate cellular senescence in TIG-7 human fibroblasts.,"Demethylation of 5-methylcytosine in genomic DNA is believed to be one of the mechanisms underlying replicative life-span of mammalian cells. Both proliferation associated SNF2-like gene (PASG, also termed Lsh) and DNA methyltransferase 3B (Dnmt3b) knockout mice result in embryonic genomic hypomethylation and a replicative senescent phenotype. However, it is unclear whether gradual demethylation of DNA during somatic cell division is directly involved in senescence. In this study, we retrovirally transduced TIG-7 human fibroblasts with a shRNA against PASG and compared the rate of change in DNA methylation as well as the replicative life-span to control cells under low (3%) and ambient (20%) oxygen. Expression of PASG protein was decreased by approximately 80% compared to control cells following transduction of PASG shRNA gene. The rate of cell growth was the same in both control and PASG-suppressed cells. The rate of demethylation of DNA was significantly increased in PASG-suppressed cells as compared control cells. However, decreased PASG expression did not shorten the replicative life-span of TIG-7 cells. Culture under low oxygen extended the life-span of TIG-7 cells but did not alter the rate of DNA demethylation. While knockout of PASG during development results in genomic hypomethylation and premature senescence, our results show that while downregulation of PASG expression in a somatic cell also leads to DNA hypomethylation, there is no associated senescent phenotype. These results suggest differences in cellular consequences of hypomethylation mediated by PASG during development compared to that in somatic cells.",2008,2008-09-03,10.4161/epi.3.5.6914,18948754,PMC2746857,Toshikazu Suzuki; Jason E Farrar; Srinivasan Yegnasubramanian; Muhammed Zahed; Nobuo Suzuki; Robert J Arceci,Epigenetics,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",eng,https://pubmed.ncbi.nlm.nih.gov/18948754/,False,page_0105.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,18948123,Modulation of genomic and postgenomic alterations in noncancer diseases and critical periods of life.,"Genomic and postgenomic changes are extensively investigated in cancer research. Similar alterations, affecting genome, transcriptome, mirnome and/or proteome end-points, have been detected in a variety of other chronic degenerative diseases, such as atherosclerosis, degenerative heart diseases, chronic obstructive pulmonary diseases, neurological disorders, eye diseases, diabetes, metabolic syndrome, skin ageing and alopecia. No generalization can be made due to the myriad of diverse clinical entities classified as chronic degenerative diseases. Moreover, the detection of molecular changes does not automatically imply their causal role. Nevertheless, common mechanisms, such as DNA damage, epigenetic alterations, oxidative stress, and chronic inflammation, in addition to genetic predisposition, are often involved in noncancer diseases. We debate here in more detail the subjects of cardiovascular diseases and of skin diseases. Moreover, we discuss our experimental studies suggesting that genomic and postgenomic changes do also occur during critical periods of life, including the prenatal life, the perinatal period, and ageing. In addition, we comment on the finding that stem-derived cells are more susceptible to molecular damage than more differentiated cells. All these data are viewed in the perspective of preventive medicine. In fact, there is evidence that the genomic and postgenomic alterations occurring not only in several pathological conditions but also in paraphysiological situations that affect critical periods of life can be modulated by means of dietary and pharmacological agents. The discovery that chemopreventive agents are also able to attenuate nucleotide damage in stem-derived cells warrants further studies in view of possible clinical applications.",2008,2008-10-02,10.1016/j.mrfmmm.2008.09.010,18948123,,Silvio De Flora; Alberto Izzotti,Mutation research,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/18948123/,False,page_0105.xml.gz,,True,False,True,3,genomics;proteomics;transcriptomics,True,True,True
pubmed,18828915,A genome wide analysis of the response to uncapped telomeres in budding yeast reveals a novel role for the NAD+ biosynthetic gene BNA2 in chromosome end protection.,"Telomeres prevent the ends of eukaryotic chromosomes from being recognized as damaged DNA and protect against cancer and ageing. When telomere structure is perturbed, a co-ordinated series of events promote arrest of the cell cycle so that cells carrying damaged telomeres do not divide. In order to better understand the eukaryotic response to telomere damage, budding yeast strains harboring a temperature sensitive allele of an essential telomere capping gene (cdc13-1) were subjected to a transcriptomic study. The genome-wide response to uncapped telomeres in yeast cdc13-1 strains, which have telomere capping defects at temperatures above approximately 27 degrees C, was determined. Telomere uncapping in cdc13-1 strains is associated with the differential expression of over 600 transcripts. Transcripts affecting responses to DNA damage and diverse environmental stresses were statistically over-represented. BNA2, required for the biosynthesis of NAD+, is highly and significantly up-regulated upon telomere uncapping in cdc13-1 strains. We find that deletion of BNA2 and NPT1, which is also involved in NAD+ synthesis, suppresses the temperature sensitivity of cdc13-1 strains, indicating that NAD+ metabolism may be linked to telomere end protection. Our data support the hypothesis that the response to telomere uncapping is related to, but distinct from, the response to non-telomeric double-strand breaks. The induction of environmental stress responses may be a conserved feature of the eukaryotic response to telomere damage. BNA2, which is involved in NAD+ synthesis, plays previously unidentified roles in the cellular response to telomere uncapping.",2008,2008-10-01,10.1186/gb-2008-9-10-r146,18828915,PMC2760873,Amanda Greenall; Guiyuan Lei; Daniel C Swan; Katherine James; Liming Wang; Heiko Peters; Anil Wipat; Darren J Wilkinson; David Lydall,Genome biology,"Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/18828915/,False,page_0105.xml.gz,,True,False,True,2,genomics;transcriptomics,True,True,True
pubmed,18689887,Genomewide screen for negative regulators of sirtuin activity in Saccharomyces cerevisiae reveals 40 loci and links to metabolism.,"Sirtuins are conserved proteins implicated in myriad key processes including gene control, aging, cell survival, metabolism, and DNA repair. In Saccharomyces cerevisiae, the sirtuin Silent information regulator 2 (Sir2) promotes silent chromatin formation, suppresses recombination between repeats, and inhibits senescence. We performed a genomewide screen for factors that negatively regulate Sir activity at a reporter gene placed immediately outside a silenced region. After linkage analysis, assessment of Sir dependency, and knockout tag verification, 40 loci were identified, including 20 that have not been previously described to regulate Sir. In addition to chromatin-associated factors known to prevent ectopic silencing (Bdf1, SAS-I complex, Rpd3L complex, Ku), we identified the Rtt109 DNA repair-associated histone H3 lysine 56 acetyltransferase as an anti-silencing factor. Our findings indicate that Rtt109 functions independently of its proposed effectors, the Rtt101 cullin, Mms1, and Mms22, and demonstrate unexpected interplay between H3K56 and H4K16 acetylation. The screen also identified subunits of mediator (Soh1, Srb2, and Srb5) and mRNA metabolism factors (Kem1, Ssd1), thus raising the possibility that weak silencing affects some aspect of mRNA structure. Finally, several factors connected to metabolism were identified. These include the PAS-domain metabolic sensor kinase Psk2, the mitochondrial homocysteine detoxification enzyme Lap3, and the Fe-S cluster protein maturase Isa2. We speculate that PAS kinase may integrate metabolic signals to control sirtuin activity.",2008,2008-08-09,10.1534/genetics.108.088443,18689887,PMC2516070,Ryan M Raisner; Hiten D Madhani,Genetics,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/18689887/,False,page_0105.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,18523577,A low dose of dietary resveratrol partially mimics caloric restriction and retards aging parameters in mice.,"Resveratrol in high doses has been shown to extend lifespan in some studies in invertebrates and to prevent early mortality in mice fed a high-fat diet. We fed mice from middle age (14-months) to old age (30-months) either a control diet, a low dose of resveratrol (4.9 mg kg(-1) day(-1)), or a calorie restricted (CR) diet and examined genome-wide transcriptional profiles. We report a striking transcriptional overlap of CR and resveratrol in heart, skeletal muscle and brain. Both dietary interventions inhibit gene expression profiles associated with cardiac and skeletal muscle aging, and prevent age-related cardiac dysfunction. Dietary resveratrol also mimics the effects of CR in insulin mediated glucose uptake in muscle. Gene expression profiling suggests that both CR and resveratrol may retard some aspects of aging through alterations in chromatin structure and transcription. Resveratrol, at doses that can be readily achieved in humans, fulfills the definition of a dietary compound that mimics some aspects of CR.",2008,2008-06-04,10.1371/journal.pone.0002264,18523577,PMC2386967,Jamie L Barger; Tsuyoshi Kayo; James M Vann; Edward B Arias; Jelai Wang; Timothy A Hacker; Ying Wang; Daniel Raederstorff; Jason D Morrow; Christiaan Leeuwenburgh; David B Allison; Kurt W Saupe; Gregory D Cartee; Richard Weindruch; Tomas A Prolla,PloS one,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",eng,https://pubmed.ncbi.nlm.nih.gov/18523577/,False,page_0105.xml.gz,,True,False,True,3,epigenomics;genomics;transcriptomics,True,True,True
pubmed,18425004,Proteomics: present and future implications in neuro-oncology.,"PROTEOMICS, IN ITS broadest mandate, is the study of proteins and their functions. As the ""workhorses"" of the genome, proteins govern normal cellular structure and function. Protein function is not just a reflection of its expression level; it is also the cumulative result of many post-transcriptional (splicing) and post-translational events that together determine cellular localization, interactions, and longevity. The composition and variability of the proteome is vastly more complex than the corresponding genome. It is this proteome variation that helps define an organism and the unique characteristics that separate one individual from another. Aberrations in protein function, which alter normal cellular structure and function, are the ultimate basis of disease, including cancer. Therefore, an understanding of protein networks through a systems biology approach of proteomics is necessary to understand normal and abnormal cellular function, with the goal of performing rational therapeutic interventions. In this review, we focus on two emerging proteomic technologies: mass spectrometry and bioluminescence resonance energy transfer. In addition to reviewing the principles and potential utilization of these two techniques, we highlight their application in neuro-oncology research.",2008,2008-03-01,10.1227/01.neu.0000317302.85837.61,18425004,,Johann Micallef; Aaron Gajadhar; Joseph Wiley; Leroi V DeSouza; K W Michael Siu; Abhijit Guha,Neurosurgery,"Journal Article; Research Support, Non-U.S. Gov't; Review",eng,https://pubmed.ncbi.nlm.nih.gov/18425004/,False,page_0105.xml.gz,,True,False,True,2,genomics;proteomics,True,True,True
