source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
springernature,doi:10.1186/s40643-026-01087-4,"Unveiling anti-atherosclerotic targets of Perilla frutescens through a multi-scale computational framework integrating network pharmacology, single-cell analysis, machine learning, and molecular dynamics","Medicinal plants have long served as important sources of therapeutic agents owing to their diverse bioactive constituents and multi-target pharmacological properties. In particular, plant-derived compounds have attracted increasing attention for the management of chronic inflammatory and metabolic diseases, including atherosclerosis. However, the molecular mechanisms by which medicinal plants modulate the cellular heterogeneity and intercellular communication networks within atherosclerotic plaques remain insufficiently understood. Despite the widespread implementation of lipid-lowering therapy, the persistence of residual inflammatory risk, driven by immunometabolic network dysregulation, remains a cardinal therapeutic challenge in atherosclerosis (AS) management. While Perilla frutescens exhibits well-documented anti-inflammatory properties, the precise molecular targeting within the atherosclerotic plaque microenvironment and the regulatory mechanisms governing intercellular communication networks remain poorly elucidated. To address this gap, we established a multi-scale integrative computational framework synergizing network pharmacology, human atherosclerotic plaque single-cell transcriptomic (scRNA-seq) profiling, and ensemble machine learning algorithms (LASSO and random forest) for systematic identification of robust therapeutic targets. Subsequently, molecular docking coupled with 100-ns all-atom molecular dynamics (MD) simulations validated the binding affinity and thermodynamic stability of drug–target complexes. The study successfully analyzed the cellular heterogeneity lineage of plaques and identified a core feature set of 10 genes including HIF1A, PPARG and ITGB1, which specifically mapped the differentiation trajectory of macrophages to foam cells. External validation in an independent cohort demonstrated superior diagnostic performance of this signature (AUC = 0.996). Cellular communication network dissection revealed the foam cell-driven SPP1–ITGB1 signaling axis as a pivotal conduit orchestrating inflammatory crosstalk. Molecular docking demonstrated pronounced binding affinity between luteolin, the principal bioactive constituent of Perilla frutescens , and ITGB1 (binding energy: − 8.9 kcal/mol). MD simulations further corroborated the efficacy of luteolin in stabilizing ITGB1 conformation via a ""conformational-locking"" mechanism (RMSD equilibration within 0.10–0.20 nm), thereby abrogating pathological cell adhesion signaling transduction. Collectively, this study provides a high-resolution molecular atlas of Perilla frutescens -mediated AS intervention, systematically elucidating the mechanistic paradigm whereby luteolin attenuates vascular inflammation through targeted disruption of the SPP1–ITGB1 communication axis. These findings underscore the therapeutic targeting of cell adhesion receptors as a translationally promising strategy for mitigating residual inflammatory risk in AS. Graphical abstract",2026,2026-06-13,10.1186/s40643-026-01087-4,,,"Yang, Chenchen; Xing, Jianrong; Wang, Mengzhu; Zhou, Wanyi; Yang, Ying; Tao, Wenyang",Bioresources and Bioprocessing,OriginalPaper; Research,en,https://www.biomedcentral.com/openurl?doi=10.1186/s40643-026-01087-4,False,page_0018.json.gz,False,False,False,1,transcriptomics,False,True,False
springernature,doi:10.1007/s11060-026-05671-8,Diagnostic utility of liquid biopsies in pediatric brain tumors: a systematic review,"Background Pediatric brain tumors (PBTs) are the most common solid malignancies in children, with an incidence of 5.61 per 100,000 in the United States. Current diagnostic approaches, including clinical evaluation, MRI, and tissue biopsy, are limited by challenges such as pseudoprogression, tumor heterogeneity, surgical inaccessibility, and procedural risk. Liquid biopsy has emerged as a promising, minimally invasive alternative for diagnosis and disease monitoring, particularly with the increasing emphasis on molecular characterization. Methods A systematic review was conducted in accordance with PRISMA 2020 guidelines. Electronic databases (PubMed/MEDLINE, Embase, Scopus, and Cochrane) were searched from inception to June 2025. A total of 831 records were screened independently by two reviewers, with discrepancies resolved by a third. Data extraction was performed independently by two reviewers using a standardized, pre-piloted form. Results Twenty-seven studies encompassing 992 patients were included. Cerebrospinal fluid (CSF) was the most commonly studied biofluid (25/27 studies), demonstrating ctDNA detection rates of 51–100%, particularly in diffuse midline glioma, medulloblastoma, and high-grade glioma. Plasma, evaluated in 11 studies, showed limited sensitivity (< 45%), while urine-based detection was negligible. CSF methylation profiling, reported in five studies, demonstrated concordance with tumor tissue in up to 92% of cases. Additional biomarkers, including CPXM2 and miR-517a, further supported diagnostic utility. Comparative analysis in one study confirmed superior detection in CSF (20%) versus plasma (1.3%) and urine (0%). Conclusion CSF-based liquid biopsy demonstrates strong potential for molecular diagnosis, disease monitoring, and early relapse detection in pediatric brain tumors.",2026,2026-06-13,10.1007/s11060-026-05671-8,,,"Ahmed, Salaar; Waheed, Haseeb; Durrani, Abrahim; Syed, Ashja; Mushtaq, Naureen",Journal of Neuro-Oncology,OriginalPaper; Research,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11060-026-05671-8,False,page_0019.json.gz,False,False,False,0,,False,False,False
springernature,doi:10.1038/s41574-026-01265-6,Adipose tissue as a humoral–neuronal hub in metabolic regulation,"Adipose tissue has emerged as a dynamic endocrine organ that coordinates systemic energy balance and cardiometabolic health. This Review highlights the dual humoral and neuronal pathways through which adipose tissue regulates systemic metabolism. Humoral signals include peptide hormones, lipid mediators, metabolites, chemokines and exosomal microRNAs secreted by adipose depots. Neuronal circuits control adipose function rapidly and precisely: sympathetic efferents trigger lipolysis in white adipose tissue and thermogenesis in brown adipose tissue, whereas sensory afferents detect chemical, thermal and mechanical signals to adjust sympathetic activity. Nutritional and environmental stimuli (for example, diet, cold exposure and exercise), along with pathological states (for example, obesity, type 2 diabetes mellitus, lipodystrophy and ageing-associated disorders), dynamically modulate these endocrine and neural outputs. Methodological innovations, such as omics based on mass spectrometry or liquid chromatography–mass spectrometry, secretome labelling, adipose tissue organoid models and click chemistry, enable high-resolution characterization of adipose-derived signals and their targets. Finally, we discuss translational opportunities, including synthetic analogues of lipophilic hormones, and future therapeutic strategies that harness adipose communication networks. Beyond its roles in energy storage and thermogenesis, adipose tissue is now recognized as a dynamic regulatory organ that orchestrates whole-body physiology via integrated humoral and neuronal pathways. Humoral communication involves adipokines, lipid mediators, metabolites, cytokines and extracellular vesicles, which exert context-dependent effects on insulin sensitivity, substrate utilization, inflammation and cardiovascular health. Neuronal communication through sympathetic and sensory innervation provides rapid, spatially precise regulation of adipose lipolysis, thermogenesis and browning, with sensory feedback circuits fine-tuning sympathetic drive and integrating depot-specific metabolic responses. Cold-induced adipokines and lipid mediators act as key endocrine signals that link thermogenic activation of adipose tissue to systemic improvements in glucose and lipid metabolism. Cardiometabolic disease, lipodystrophy and ageing impair adipose humoral and neuronal communication, leading to dysregulated adipokine secretion and adipose neuropathy, which drive metabolic dysfunction and increased cardiometabolic risk. Emerging technologies, including single-cell and multi-omics approaches, proximity labelling, optogenetics and organoid models, now enable detailed dissection of adipose humoral and neuronal circuits, advancing both mechanistic insights and translational opportunities for precision medicine. This Review highlights adipose humoral and neuronal pathways that operate through inter-organ communication to regulate systemic metabolism, examines how physiological and pathological contexts shape these signals, and explores emerging technologies and translational opportunities for targeting adipose networks in metabolic disease.",2026,2026-06-12,10.1038/s41574-026-01265-6,,,"Tsuji, Tadataka; Tseng, Yu-Hua",Nature Reviews Endocrinology,ReviewPaper; Review Article,en,https://www.nature.com/articles/s41574-026-01265-6,False,page_0019.json.gz,True,True,False,1,metabolomics,True,False,False
springernature,doi:10.1186/s43556-026-00489-2,Glymphatic system impairment in neurological disorders: potential mechanisms and therapeutic targets,"The glymphatic system is a brain-wide metabolic clearance pathway, orchestrating the removal of neurotoxic wastes via glial-dependent perivascular networks. Mediated by polarized aquaporin-4 (AQP4) channels on astrocytic end-feet, this macroscopic system drives the convective exchange of cerebrospinal fluid (CSF) and interstitial fluid (ISF), establishing a functional coupling between the central nervous system (CNS) and the adaptive immune system. Emerging evidence highlights that glymphatic dysfunction act as both a consequence and a driver of numerous neurological disorders. Neurological pathologies, including neuroinflammation and gliovascular remodeling, compromise the structural and functional integrity of glymphatic architectures. Conversely, glymphatic dysfunction exacerbates neurotoxic wastes accumulation, accelerates disease progression, and perpetuates a pathological positive-feedback loop. Despite growing recognition of this bidirectional relationship, the precise mechanisms remain incompletely understood, and targeted therapeutic strategies are still lacking. In this review, we map the functional architecture of this pathway, from periarteriolar CSF influx to perivenous efflux, and dissect its dependence on critical modulators including sleep–wake rhythms, arterial pulsatility, and aging. Furthermore, we explore novel therapeutic interventions, ranging from AQP4-targeted pharmacological modulation to non-invasive physical approaches, and evaluate their potential to shift clinical paradigms from symptomatic management to disease modification.",2026,2026-06-12,10.1186/s43556-026-00489-2,,,"Wang, Nan-Nan; Liu, Zhi-Jun; Wang, Yong; Cao, Fei; Xu, Da",Molecular Biomedicine,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1186/s43556-026-00489-2,False,page_0019.json.gz,False,False,False,0,,True,True,False
springernature,doi:10.1038/s41551-026-01695-7,Developing WNT-derived bone anabolic peptides for skeletal aging and fracture by reconstructing thumb and index domains of WNT7B,"Alphafold-empowered sequence prediction and in silico docking screening allow the identification of a preserved domain of WNT7B with therapeutic osteogenic properties that works by activating the non-canonical Ca^2+-NFAT signalling pathway. WNT proteins have been recognized as key regulators of skeletal health. However, developing WNT-associated bone anabolic agents is clinically challenging and expensive. Here we identify the reconstructed thumb and index domains of WNT7B (WNT7B^RTID) as a WNT-derived bone anabolic peptide via Alphafold-empowered sequence prediction and in silico docking screening. In aged mice and pigs models of osteoporosis, WNT7B^RTID peptides demonstrate therapeutic potential by improving the osteogenic potential of mesenchymal stromal/stem cells (MSCs) and enhancing bone regeneration. Using single-cell sequencing, transgenic lineage tracking and biochemical approaches, we show that WNT7B^RTID harnesses the function and osteogenic lineage generation of intrinsic tissue-residual MSCs without needing MSC transplantation to repair a critical-sized defect effectively. Mechanistically, WNT7B^RTID activates non-canonical Ca^2+-NFAT signalling through RECK/GPR124 to drive its bone anabolic effects, independent of canonical Wnt/β-catenin signalling known for its oncogenic effects. Our results suggest that WNT7B^RTID could work as bone anabolic agent for alleviating bone loss in aging and for fracture repair by promoting MSC function via Ca^2+-NFAT signalling.",2026,2026-06-12,10.1038/s41551-026-01695-7,,,"Yu, Fanyuan; Li, Feifei; Yu, Peng; Zhou, Bin; Wang, Cun-Yu; Ye, Ling",Nature Biomedical Engineering,OriginalPaper; Article,en,https://www.nature.com/articles/s41551-026-01695-7,False,page_0019.json.gz,False,False,False,0,,True,False,False
springernature,doi:10.1038/s41418-026-01762-1,Fibroadipogenic progenitor–secreted prostaglandin E2 coordinates stem cell fate via autocrine and paracrine crosstalk in healthy and dystrophic muscle,"Fibroadipogenic progenitors (FAPs) play a key role in skeletal muscle homeostasis and regeneration. They produce extracellular matrix components and secrete cytokines that regulate muscle stem cell function. The number of FAPs and their activity need to be dynamically regulated to avoid their chronic accumulation and overproduction of fibrosis. However, the intrinsic factors by which FAPs control their cell fate decisions remain elusive. Here, we show that FAPs-secreted prostaglandin-E2 (PGE2) functions as a key autoregulatory factor. Using lipidomics and single cell transcriptomics, we show that FAPs are a main cellular source of PGE2 in resting muscle and during regeneration. FAP-secreted PGE2 exerts paracrine effects that maintain the muscle stem cell pool at steady state and stimulate their proliferation post-injury. Moreover, it functions as an autocrine regulator of FAP fate decisions (apoptosis) and subpopulation dynamics. Acute or chronic administration of non-steroidal anti-inflammatory drugs that inhibit the prostaglandin-synthesizing enzyme COX2 increases FAPs content post-injury. Using Pdgfrα-CreER^T2_Cox2^flox mice, we showed that conditional ablation of COX2 specifically in FAPs increases FAPs content, fibrosis, and impairs muscle regeneration, which can be rescued by PGE2 administration. Furthermore, we show that PGE2 production in FAPs is impaired in mouse models of Duchenne muscular dystrophy, and we provide a proof-of-concept that PGE2 administration can reduce FAPs numbers, fibrosis accumulation, and increase muscle strength. Overall, we uncover a novel role for PGE2 beyond its function in inflammation and identify a mechanism by which FAPs intrinsically regulate their own cell fate, revealing therapeutic potential for muscle injury and dystrophic conditions.",2026,2026-06-12,10.1038/s41418-026-01762-1,,,"Molina, Thomas; Fabre, Paul; Garcia, Pauline; Kim, Tae-Yeon; Gurlekian, Zachary; Tellier, Lydia; Rieger, Lupann; Dallaire, Julianne; Collette, Étienne; Desaulniers, Rebecca; Greffard, Karine; Pellerito, Ornella; McGraw, Serge; Bilodeau, Jean-François; Dumont, Nicolas A.",Cell Death & Differentiation,OriginalPaper; Article,en,https://www.nature.com/articles/s41418-026-01762-1,False,page_0019.json.gz,True,False,True,2,metabolomics;transcriptomics,False,False,False
springernature,doi:10.1186/s13059-026-04153-4,Glycoproteomic and genetic analysis of N-glycosylation of complement component C3 reveals immune pathway regulation,"Background Post-translational modifications represent a critical layer of protein regulation, yet their genetic control and population variation remain poorly characterized. Here we present a comprehensive analysis integrating population-scale glycoproteomics with genome-wide association study (GWAS) to uncover genetic regulatory networks controlling N-glycosylation of complement component C3. Results Through LC–MS glycopeptide analysis of 816 Croatian adults, we characterize site-specific N-glycosylation at two C3 sites (N63 and N917), confirming an unusual phenotype consisting of exclusive high-mannose structures rather than complex glycans typical of secreted proteins. GWAS identifies six genetic loci significantly associated with C3 N-glycosylation patterns, including genes encoding proteins involved in maintenance of the protein secretory pathway, proteins involved in the complement pathway or regulation of complement, and regulators of gene expression. Using colocalization analysis, we discover shared causal variants between C3 glycosylation and immune diseases, particularly rheumatoid arthritis and inflammatory bowel disease, suggesting glycosylation as a mechanistic link between genetic variation and disease susceptibility. C3 N-glycoprofiling reveals significant associations with sex, age, and metabolic parameters, indicating integration of genetic and environmental factors. Structural modeling provides mechanistic insights, revealing how protein architecture constrains glycan processing and enables functional glycan-mediated interactions. Conclusions Our multiomic approach establishes a framework for understanding how genetic variation shapes post-translational modifications at population scale, demonstrating C3 N-glycosylation as both a genetically and environmentally regulated checkpoint in complement activation with implications for precision medicine approaches in immune and metabolic diseases.",2026,2026-06-12,10.1186/s13059-026-04153-4,,,"Šoić, Dinko; Rudman, Najda; Grant, Oliver C.; Vučković, Frano; Frkatović-Hodžić, Azra; Gazaway, Eliza; Pociot, Flemming; Wilson, James F.; Polašek, Ozren; Woods, Robert J.; Gornik, Olga",Genome Biology,OriginalPaper; Research,en,https://www.biomedcentral.com/openurl/pdf?id=doi:10.1186/s13059-026-04153-4,False,page_0019.json.gz,True,True,True,2,genomics;transcriptomics,False,True,False
springernature,doi:10.1007/s12035-026-05993-8,Nobiletin Modulates Transcriptomic and Metabolomic Alterations in Aβ42-Induced Primary Rat Astrocytes: Implications for Alzheimer’s Disease,"Beta-amyloid (Aβ) aggregates interact with glial cells, particularly astrocytes, leading to altered morphology, disrupted homeostasis, and ultimately contributing to neurodegeneration in Alzheimer’s disease (AD). Astrocytes, once considered passive support cells, are now recognized as active participants in neuroinflammatory and neurodegenerative cascades. Recent research has highlighted profound transcriptomic and metabolomic disturbances in astrocytes under AD pathology, implicating them as key players in disease progression. Nobiletin (NOB), a polymethoxylated flavonoid abundantly found in citrus peels, is known for its anti-inflammatory, antioxidant, and neuroprotective properties. However, its effects on the integrated transcriptomic and metabolomic landscape of Aβ42-induced primary rat astrocytes (PRAs) have not been fully elucidated. In this study, PRAs were treated with Aβ42 (4 µM) in the presence or absence of NOB (20 and 40 µM), for 50 min and 24 h, followed by high-throughput RNA sequencing and comprehensive metabolomic profiling. NOB significantly modulated several AD-associated molecular pathways, including acetate utilization, chemokine- and cytokine-mediated inflammatory signaling, and cholesterol biosynthesis. Additionally, metabolomic analysis revealed notable alterations in cytidine, guanosine, S-lactoylglutathione, and 2′-deoxycytidine. Integrated analysis of transcriptomic and metabolomic data showed that NOB influenced crucial pathways such as ABC transporters, steroid biosynthesis, and amino acid metabolism, including glycine, serine, and threonine metabolism and alanine, aspartate, and glutamate metabolism. These findings demonstrate that NOB might modulate transcriptional and metabolomic alterations induced by Aβ42 exposure in astrocytes, offering new insights into its multitargeted neuroprotective actions. This study supports the potential of NOB as a promising therapeutic candidate for mitigating astrocyte-mediated neuroinflammation and metabolic dysfunction in AD. Graphical Abstract",2026,2026-06-11,10.1007/s12035-026-05993-8,,,"Sanjay; Jaiswal, Varun; Park, Miey; Lee, Hae-Jeung",Molecular Neurobiology,OriginalPaper; Research,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12035-026-05993-8,False,page_0019.json.gz,True,False,True,2,metabolomics;transcriptomics,False,True,False
springernature,doi:10.1007/s12010-026-05779-7,Integrative Genomic and Transcriptomic Insights into High-Altitude Adaptation in Changthangi Goats,"The Changthangi goat, native to the high-altitude Ladakh Plateau in northern India, thrives in oxygen-deficient environments above 4,000 m. This study investigated the genetic basis of high-altitude adaptation in Changthangi goats by integrating comparative genomics and transcriptomics, using the tropical lowland Jamunapari goat as a comparative model. Whole-genome sequence data from 15 individuals per breed were analyzed using complementary selection sweep metrics, including nucleotide diversity, Tajima’s D, iHS, CLR, XP-EHH, and FST. These analyses identified candidate genomic regions under strong selective pressure, encompassing genes involved in hypoxia sensing ( HIF-1α , HIF-2α/EPAS1 , EGLN1 ), angiogenesis ( VEGFA , AGGF1 , ZEB1 ), cardiovascular regulation ( PRKCB , ESR1 , RYR2 ), mitochondrial and energy metabolism ( ACADSB , ACSS3 , ACSL1 ), cellular stress tolerance ( BCL2 , ATM ), and thermogenesis ( UCP1 , FGF21 ). Unlike previous caprine studies that primarily infer hypoxia adaptation from genomic signals alone, our study integrates cardiac transcriptomics to demonstrate that genomic selection in Changthangi goats is accompanied by coordinated transcriptional remodeling across interconnected physiological systems in a physiologically relevant tissue. Comparative cardiac transcriptomic profiling revealed concordant expression divergence in genes associated with oxygen transport, vascular remodeling, mitochondrial function, substrate utilization, redox balance, and genome maintenance. This integrative multi-omics framework provides a mechanistic view of caprine high-altitude adaptation and highlights the value of combining genomic selection analyses with tissue-specific transcriptional profiling to resolve complex adaptive traits.",2026,2026-06-11,10.1007/s12010-026-05779-7,,,"Parsad, Ram; Ahlawat, Sonika; Arora, Reena; Bagiyal, Meena; Chhabra, Pooja; Gera, Ritika; Mir, MA; Singh, MK",Applied Biochemistry and Biotechnology,OriginalPaper; Original Article,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12010-026-05779-7,False,page_0019.json.gz,True,True,True,2,genomics;transcriptomics,False,False,False
springernature,doi:10.1038/s41392-026-02836-9,Advancing high-altitude medicine: a model for the future,"With rising global high-altitude travel, occupational exposure, and permanent habitation, the health burden of high-altitude-specific diseases and high-altitude-related diseases has become increasingly prominent, highlighting an urgent need for in-depth research and clinical solutions in high-altitude medicine. To bridge this gap, this prospective review first proposes the Hypoxia Stress-induced Multi-organ Injury (HSMI) Spectrum as a novel, unifying research paradigm—one that seeks to overcome the limitations of fragmented traditional research by integrating insights into hypoxia-driven multi-organ pathophysiology. Despite growing foundational advances, critical barriers remain: incomplete understanding of individual hypoxia susceptibility mechanisms, overreliance on subjective and non-mechanism-based diagnostic tools, and a profound translational chasm between basic research and clinical therapeutics, especially for vulnerable groups like neonates, the elderly, and females. Building on the HSMI framework, we outline a comprehensive advancement strategy that includes establishing an integrated systems-based research model leveraging multi-omics and machine learning, deciphering core hypoxia-driven molecular pathways, developing objective real-time diagnostic systems with biomarkers and portable imaging, and innovating mechanism-based precision therapeutics. Implementing this HSMI-centered model will strengthen the scientific foundation of high-altitude medicine, optimize the prevention, diagnosis, and treatment of high-altitude illnesses, and offer a scalable framework for addressing health challenges in extreme hypoxic environments worldwide.",2026,2026-06-11,10.1038/s41392-026-02836-9,,,"Sun, Wenjin; Zhang, Xuan; Chen, Ling; Chen, Lei; Deng, Cheng; Wu, Shizheng; Luo, Fengming",Signal Transduction and Targeted Therapy,ReviewPaper; Perspective,en,https://www.nature.com/articles/s41392-026-02836-9,False,page_0019.json.gz,True,True,False,0,,False,False,False
springernature,doi:10.1007/s11011-026-01897-7,α-Klotho as a central integrative signalling hub in cognitive function and neuroprotection in neurodegenerative diseases,"α-Klotho, a transmembrane protein predominantly expressed in the kidney and brain, has garnered significant attention for its anti-ageing and neuroprotective properties. Beyond its systemic role in mineral metabolism and oxidative stress regulation, emerging evidence highlights its critical involvement in maintaining cognitive function and protecting against neurodegenerative processes. This review explores the multifaceted role of α-Klotho in the central nervous system, emphasizing its physiological functions, underlying molecular mechanisms, and therapeutic potential. α-Klotho exerts neuroprotective effects by modulating calcium and phosphate homeostasis, attenuating oxidative stress, and suppressing neuroinflammation. Additionally, it regulates signalling pathways such as IGF-1, Wnt/β-catenin, and Nrf2, which are essential for neuronal survival and synaptic plasticity. Reduced α-Klotho expression has been linked to cognitive impairment, Alzheimer’s disease, Parkinson’s disease, and other age-related neurodegenerative disorders. Preclinical studies demonstrate that enhancing α-Klotho expression or administering a recombinant protein improves learning, memory, and neuronal resilience, positioning α-Klotho as a promising therapeutic target. However, challenges such as limited blood-brain barrier penetration, stability of recombinant forms, and incomplete mechanistic understanding hinder clinical translation. Overall, α-Klotho stands as a novel biomarker and a promising intervention strategy for mitigating neurodegeneration and promoting healthy brain ageing. Graphical Abstract",2026,2026-06-11,10.1007/s11011-026-01897-7,,,"Bindal, Priya; Kuwar, Omkar Kumar; Singh, Vivek Kumar; Attri, Mayank; Pallavi; Tejpal, Sandip",Metabolic Brain Disease,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11011-026-01897-7,False,page_0019.json.gz,False,False,False,0,,True,True,False
springernature,doi:10.1038/s41413-026-00540-6,Novel therapeutic strategies for osteoarthritis: from mechanistic insights to precision medicine,"Osteoarthritis (OA) is a prevalent chronic degenerative joint disease that significantly impacts the quality of life for over 500 million individuals affected. OA is increasingly recognized as a whole-joint disorder characterized by complex biochemical and cellular changes across various joint tissues. However, traditional approaches such as nonsteroidal anti-inflammatory drugs (NSAIDs) and corticosteroids often fall short in halting disease progression or restoring joint function. Thereby, recent innovations in OA management are focused on underlying pathophysiology, driving the development of regenerative therapies, targeted anti-inflammatory agents and senolytic or senomorphic approaches. Accordingly, this paper reviews current progress in these areas by integrating evidence from clinical and pre-clinical studies to clarify therapeutic limitations, unresolved mechanistic and phenotypic gaps and the emerging strategies required to advance disease-modifying therapy in OA. It further outlines pathways toward precision, phenotype-aligned interventions, an integration that current literature has not yet consolidated.",2026,2026-06-11,10.1038/s41413-026-00540-6,,,"Umar, Muhammad; Wang, Ziling; Li, Jingwen; Li, Zhen; Li, Gang; Tong, Liping; Chen, Di",Bone Research,ReviewPaper; Review Article,en,https://www.nature.com/articles/s41413-026-00540-6,False,page_0019.json.gz,False,False,False,0,,True,True,False
springernature,doi:10.1007/s10661-026-15584-8,Impacts of microplastics on rhizosphere microbiome structure and function: a systematic review,"The pervasive contamination of agricultural soils by microplastics (MPs) represents a significant environmental stressor with potential repercussions for the rhizosphere microbiome, a critical interface for plant health and soil fertility. This systematic review synthesizes findings from 32 primary studies to evaluate MP-induced stress and its impacts on rhizosphere microbial communities. The evidence consistently demonstrates that microplastics significantly alter microbial community structure, with the majority of studies reporting substantial shifts in beta diversity. The effects on alpha diversity were context-dependent, varying with factors such as polymer type, concentration, and the presence of co-stressors; studies reported both significant decreases (a 9–10% reduction in bacterial richness with 100,000 mg kg^−1 polylactic acid (PLA) MPs) and increases. A critical finding was the marked reduction in beneficial microbial guilds; for instance, specific plant growth-promoting rhizobacteria (PGPR) genera declined significantly ( p < 0.05) under combined MP and antibiotic stress. Furthermore, biodegradable microplastics (BMPs; e.g., PLA, poly(butylene adipate-co-terephthalate (PBAT)) induced equally potent or more severe disruptions than conventional polymers, often enriching copiotrophic bacteria and altering functional gene profiles for nutrient cycling. Under the high‑dose, short‑term experimental conditions reviewed, these perturbations compromise plant nutrient acquisition and stress resilience; however, whether such effects scale to environmentally realistic microplastic concentrations remains an open question, necessitating caution when extrapolating to long‑term agricultural sustainability. The review underscores the urgent need for field-relevant, long-term studies to fully understand the ecological risks posed by MPs in terrestrial ecosystems. Graphical Abstract Microplastics from various sources enter agricultural soil, where they exert physical and chemical stress through multiple mechanisms. These stressors consistently disrupt the rhizosphere microbiome, causing significant shifts in microbial community structure (beta diversity). However, effects on alpha diversity are context‑dependent: studies report decreases, increases, or no change depending on microplastic type, concentration, and co‑stressors. Functional changes include reductions in the abundance of beneficial plant growth‑promoting rhizobacteria (PGPR), while arbuscular mycorrhizal fungi (AMF) communities also shift, though not uniformly in direction; changes can vary with soil type and microplastic properties (e.g., Lammel et al., 2025 ). Where beneficial mutualisms are impaired, downstream consequences such as reduced plant nutrient acquisition, growth, and stress resilience may follow. These perturbations, observed primarily under high‑dose, short‑term experimental conditions, suggest a potential threat to soil ecosystem functions and agricultural sustainability, though validation under environmentally realistic concentrations is urgently needed. BMPs, biodegradable microplastics. Arrows indicate directional influence or causation, showing how initial stressors lead to subsequent ecological impacts.",2026,2026-06-11,10.1007/s10661-026-15584-8,,,"Mehdizadeh, Mohammad; Omidi, Anahita; Abideen, Zainul; Morya, Sonia; Al-Taey, Duraid K. A.",Environmental Monitoring and Assessment,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10661-026-15584-8,False,page_0019.json.gz,False,False,False,1,microbiomics,False,True,False
springernature,doi:10.1038/s41586-026-10358-1,Ancient DNA reveals pervasive directional selection across West Eurasia,"Analysis of 15,836 ancient West Eurasian genomes reveals hundreds of instances of directional selection, showing that sustained changes in allele frequency were widespread, rather than being rare over this period as previously assumed. Ancient DNA has transformed our understanding of population history^ 1 , but its potential to reveal as much about human evolutionary biology has not been realized because of limited sample sizes and the difficulty of distinguishing sustained rises in allele frequency increasing fitness—directional selection—from shifts due to migrations, population structure, or non-adaptive purifying or stabilizing selection^ 2 – 7 . Here we present a method for detecting directional selection in ancient DNA time-series data that tests for consistent trends in allele frequency change over time, and apply it to 15,836 West Eurasians (10,016 with new data). Previous work has shown that classic hard sweeps driving advantageous mutations to fixation have been rare over the broad span of human evolution^ 8 , 9 . By contrast, in the past ten millennia, we find that many hundreds of alleles have been affected by strong directional selection. We also document one-standard-deviation changes on the scale of modern variation in combinations of alleles that today predict complex traits. This includes decreases in predicted body fat and schizophrenia, and increases in measures of cognitive performance. These effects were measured in industrialized societies, and it remains unclear how these relate to phenotypes that were adaptive in the past. We estimate selection coefficients at 9.7 million variants, enabling study of how Darwinian forces couple to allelic effects and shape the genetic architecture of complex traits.",2026,2026-06-11,10.1038/s41586-026-10358-1,,,"Akbari, Ali; Perry, Annabel; Barton, Alison R.; Kariminejad, Mohammadreza; Gazal, Steven; Li, Zheng; Zeng, Yating; Mittnik, Alissa; Patterson, Nick; Mah, Matthew; Zhou, Xiang; Price, Alkes L.; Lander, Eric S.; Pinhasi, Ron; Rohland, Nadin; Mallick, Swapan; Reich, David",Nature,OriginalPaper; Article,en,https://www.nature.com/articles/s41586-026-10358-1,False,page_0019.json.gz,False,False,False,1,genomics,False,False,False
