source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
scopus,SCOPUS_ID:84922629728,"Sirtuin 7 in cell proliferation, stress and disease: Rise of the Seventh Sirtuin!",,2015,2015-03-01,10.1016/j.cellsig.2014.11.026,25435428,,Kiran S.,Cellular Signalling,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84922629728&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85029067713,Lack of AcrB efflux function confers loss of virulence on Salmonella enterica serovar typhimurium,,2017,2017-07-01,10.1128/mbio.00968-17,28720734,,Wang-Kan X.,Mbio,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029067713&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85081676229,Mitochondrial peptide BRAWNIN is essential for vertebrate respiratory complex III assembly,,2020,2020-12-01,10.1038/s41467-020-14999-2,32161263,,Zhang S.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081676229&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85025126257,The role of epigenetics in renal ageing,,2017,2017-08-01,10.1038/nrneph.2017.78,28626222,,Shiels P.G.,Nature Reviews Nephrology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85025126257&origin=inward,False,page_0011.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85041531053,"Zinc fingers, TALEs, and CRISPR systems: A comparison of tools for epigenome editing",,2018,2018-01-01,10.1007/978-1-4939-7774-1_2,29524128,,Waryah C.B.,Methods in Molecular Biology,Book Chapter,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041531053&origin=inward,False,page_0011.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:84973387079,Brain-specific Crmp2 deletion leads to neuronal development deficits and behavioural impairments in mice,,2016,2016-06-01,10.1038/ncomms11773,27249678,,Zhang H.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84973387079&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84963529445,Epigenetics and obesity cardiomyopathy: From pathophysiology to prevention and management,,2016,2016-05-01,10.1016/j.pharmthera.2016.03.005,27013344,,Zhang Y.,Pharmacology and Therapeutics,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84963529445&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85088792832,"The phytochemical epigallocatechin gallate prolongs the lifespan by improving lipid metabolism, reducing inflammation and oxidative stress in high-fat diet-fed obese rats",,2020,2020-09-01,10.1111/acel.13199,32729662,,Yuan H.,Aging Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088792832&origin=inward,False,page_0011.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:79959981053,Life span extension via eIF4G inhibition is mediated by posttranscriptional remodeling of stress response gene expression in C. elegans,,2011,2011-07-06,10.1016/j.cmet.2011.05.010,,,Rogers A.,Cell Metabolism,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79959981053&origin=inward,False,page_0011.json.gz,False,False,False,1,transcriptomics,True,True,False
scopus,SCOPUS_ID:84904203338,Genome-wide functional analysis of plasmodium protein phosphatases reveals key regulators of parasite development and differentiation,,2014,2014-07-09,10.1016/j.chom.2014.05.020,25011111,,Guttery D.S.,Cell Host and Microbe,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84904203338&origin=inward,False,page_0011.json.gz,False,False,False,1,genomics,False,False,False
scopus,SCOPUS_ID:84860593648,An unbiased assessment of the role of imprinted genes in an intergenerational model of developmental programming,,2012,2012-04-01,10.1371/journal.pgen.1002605,22511876,,Radford E.J.,Plos Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84860593648&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:80051634344,The head-regeneration transcriptome of the planarian Schmidtea mediterranea,,2011,2011-08-16,10.1186/gb-2011-12-8-r76,21846378,,Sandmann T.,Genome Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80051634344&origin=inward,False,page_0011.json.gz,False,False,False,1,transcriptomics,False,False,False
scopus,SCOPUS_ID:84939290919,Genetic blueprint of the zoonotic pathogen Toxocara canis,,2015,2015-02-04,10.1038/ncomms7145,25649139,,Zhu X.Q.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84939290919&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85116345706,Interplay between chromatin marks in development and disease,,2022,2022-03-01,10.1038/s41576-021-00416-x,34608297,,Janssen S.M.,Nature Reviews Genetics,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116345706&origin=inward,False,page_0011.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:85080073181,A Conserved Mito-Cytosolic Translational Balance Links Two Longevity Pathways,,2020,2020-03-03,10.1016/j.cmet.2020.01.011,32084377,,Molenaars M.,Cell Metabolism,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85080073181&origin=inward,False,page_0011.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85063716212,Adaptive Strategies of the Candidate Probiotic E. coli Nissle in the Mammalian Gut,,2019,2019-04-10,10.1016/j.chom.2019.02.005,30926240,,Crook N.,Cell Host and Microbe,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063716212&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85071966416,Genetic determinants of gut microbiota composition and bile acid profiles in mice,,2019,2019-01-01,10.1371/journal.pgen.1008073,31465442,,Kemis J.H.,Plos Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071966416&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84940747668,Mitochondrial Activity and Cyr1 Are Key Regulators of Ras1 Activation of C. albicans Virulence Pathways,,2015,2015-08-01,10.1371/journal.ppat.1005133,26317337,,Grahl N.,Plos Pathogens,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84940747668&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84960192877,Lambda interferon restructures the nasal microbiome and increases susceptibility to Staphylococcus aureus superinfection,,2016,2016-02-09,10.1128/mbio.01939-15,26861017,,Planet P.J.,Mbio,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84960192877&origin=inward,False,page_0011.json.gz,False,False,False,1,microbiomics,False,False,False
scopus,SCOPUS_ID:85168129494,Platelet factors are induced by longevity factor klotho and enhance cognition in young and aging mice,,2023,2023-09-01,10.1038/s43587-023-00468-0,,,Park C.,Nature Aging,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168129494&origin=inward,False,page_0011.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:84986586479,"The developmental transcriptome sequencing of bovine skeletal muscle reveals a long noncoding RNA, lncMD, promotes muscle differentiation by sponging miR-125b",,2016,2016-11-01,10.1016/j.bbamcr.2016.08.014,27589905,,Sun X.,Biochimica Et Biophysica Acta Molecular Cell Research,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84986586479&origin=inward,False,page_0011.json.gz,False,False,False,1,transcriptomics,False,False,False
scopus,SCOPUS_ID:85082092623,Dissecting the role of PfAP2-G in malaria gametocytogenesis,,2020,2020-12-01,10.1038/s41467-020-15026-0,32198457,,Josling G.A.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082092623&origin=inward,False,page_0011.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84938548589,Gut metabolites and bacterial community networks during a pilot intervention study with flaxseeds in healthy adult men,,2015,2015-08-01,10.1002/mnfr.201500125,25988339,,Lagkouvardos I.,Molecular Nutrition and Food Research,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84938548589&origin=inward,False,page_0011.json.gz,False,False,False,1,metabolomics,False,True,False
scopus,SCOPUS_ID:85122714336,Epigenetic Age and the Risk of Incident Atrial Fibrillation,,2021,2021-12-14,10.1161/circulationaha.121.056456,34587750,,Roberts J.D.,Circulation,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122714336&origin=inward,False,page_0012.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85083780313,Single-cell omics in ageing: a young and growing field,,2020,2020-04-01,10.1038/s42255-020-0196-7,32694606,,He X.,Nature Metabolism,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083780313&origin=inward,False,page_0012.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:84946761346,The dual oxidase gene BdDuox regulates the intestinal bacterial community homeostasis of Bactrocera dorsalis,,2016,2016-05-01,10.1038/ismej.2015.202,26565723,,Yao Z.,Isme Journal,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84946761346&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85148367130,Single-cell transcriptomic atlas of mouse cochlear aging,,2023,2023-03-01,10.1093/procel/pwac058,36933008,,Sun G.,Protein and Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148367130&origin=inward,False,page_0012.json.gz,False,False,False,1,transcriptomics,True,False,False
scopus,SCOPUS_ID:78349292275,Reconstruction and analysis of genome-scale metabolic model of a photosynthetic bacterium,,2010,2010-11-17,10.1186/1752-0509-4-156,21083885,,Montagud A.,BMC Systems Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78349292275&origin=inward,False,page_0012.json.gz,False,False,False,1,genomics,False,False,False
scopus,SCOPUS_ID:85147895245,Senescent cell population with ZEB1 transcription factor as its main regulator promotes osteoarthritis in cartilage and meniscus,,2023,2023-03-01,10.1136/ard-2022-223227,36564153,,Swahn H.,Annals of the Rheumatic Diseases,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147895245&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85114668688,"Effects of Polygonatum sibiricum saponin on hyperglycemia, gut microbiota composition and metabolic profiles in type 2 diabetes mice",,2021,2021-11-01,10.1016/j.biopha.2021.112155,34517283,,Chai Y.,Biomedicine and Pharmacotherapy,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114668688&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85082942339,KDM4A regulates the maternal-to-zygotic transition by protecting broad H3K4me3 domains from H3K9me3 invasion in oocytes,,2020,2020-04-01,10.1038/s41556-020-0494-z,32231309,,Sankar A.,Nature Cell Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082942339&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84905055327,Developmental programming and transgenerational transmission of obesity,,2014,2014-01-01,10.1159/000360506,25059803,,Vickers M.,Annals of Nutrition and Metabolism,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84905055327&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85125017864,Age-Associated changes in cumulus cells and follicular fluid: The local oocyte microenvironment as a determinant of gamete quality,,2022,2022-02-01,10.1093/biolre/ioab241,34982142,,Babayev E.,Biology of Reproduction,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125017864&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85085052880,Mechanobiology of the brain in ageing and Alzheimer's disease,,2021,2021-06-01,10.1111/ejn.14766,32356339,,Hall C.M.,European Journal of Neuroscience,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085052880&origin=inward,False,page_0012.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85026304339,Identification of HDA15-PIF1 as a key repression module directing the transcriptional network of seed germination in the dark,,2017,2017-07-01,10.1093/nar/gkx283,28444370,,Gu D.,Nucleic Acids Research,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85026304339&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85167657141,DNA methylation networks underlying mammalian traits,,2023,2023-08-01,10.1126/science.abq5693,37561875,,Haghani A.,Science,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85167657141&origin=inward,False,page_0012.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:85074715698,Genome-Scale Identification of Essential Metabolic Processes for Targeting the Plasmodium Liver Stage,,2019,2019-11-14,10.1016/j.cell.2019.10.030,31730853,,Stanway R.R.,Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074715698&origin=inward,False,page_0012.json.gz,False,False,False,1,genomics,False,False,False
scopus,SCOPUS_ID:33144488588,"Guanosine 3′,5′-bispyrophosphate coordinates global gene expression during glucose-lactose diauxie in Escherichia coli",,2006,2006-02-14,10.1073/pnas.0510995103,16467149,,Traxler M.,Proceedings of the National Academy of Sciences of the United States of America,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33144488588&origin=inward,False,page_0012.json.gz,False,False,False,1,transcriptomics,False,False,False
scopus,SCOPUS_ID:85049146061,Genetic editing of colonic organoids provides a molecularly distinct and orthotopic preclinical model of serrated carcinogenesis,,2019,2019-04-01,10.1136/gutjnl-2017-315920,29666172,,Lannagan T.R.M.,Gut,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049146061&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85092024886,Mitochondrial DNA copy number can influence mortality and cardiovascular disease via methylation of nuclear DNA CpGs,,2020,2020-09-28,10.1186/s13073-020-00778-7,32988399,,Castellani C.A.,Genome Medicine,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85092024886&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85103862873,Key signaling pathways in aging and potential interventions for healthy aging,,2021,2021-03-01,10.3390/cells10030660,33809718,,Yu M.,Cells,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103862873&origin=inward,False,page_0012.json.gz,False,False,False,0,,True,True,False
scopus,SCOPUS_ID:85194360455,Single-cell genomics and regulatory networks for 388 human brains,,2024,2024-05-24,10.1126/science.adi5199,,,Emani P.S.,Science,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194360455&origin=inward,False,page_0012.json.gz,False,False,False,1,genomics,False,False,False
scopus,SCOPUS_ID:84903589653,A functional antagonistic relationship between auxin and mitochondrial retrograde signaling regulates alternative oxidase1a expression in arabidopsis,,2014,2014-01-01,10.1104/pp.114.237495,,,Ivanova A.,Plant Physiology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84903589653&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85031701330,Fecal concentrations of bacterially derived vitamin K forms are associated with gut microbiota composition but not plasma or fecal cytokine concentrations in healthy adults,,2017,2017-10-01,10.3945/ajcn.117.155424,28814395,,Karl J.P.,American Journal of Clinical Nutrition,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031701330&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:41149111974,The transcriptomics of life-history trade-offs in whitefish species pairs (Coregonus sp.),,2008,2008-04-01,10.1111/j.1365-294x.2008.03696.x,18312278,,St-Cyr J.,Molecular Ecology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=41149111974&origin=inward,False,page_0012.json.gz,False,False,False,1,transcriptomics,False,False,False
scopus,SCOPUS_ID:85054909338,Red blood cells as an organ? How deep omics characterization of the most abundant cell in the human body highlights other systemic metabolic functions beyond oxygen transport,,2018,2018-11-02,10.1080/14789450.2018.1531710,30278801,,Nemkov T.,Expert Review of Proteomics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054909338&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85009725584,The Bactericidal Lectin RegIIIβ Prolongs Gut Colonization and Enteropathy in the Streptomycin Mouse Model for Salmonella Diarrhea,,2017,2017-02-08,10.1016/j.chom.2016.12.008,28111202,,Miki T.,Cell Host and Microbe,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85009725584&origin=inward,False,page_0012.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85063968164,"Protein damage, ageing and age-related diseases",,2019,2019-03-01,10.1098/rsob.180249,30914006,,Krisko A.,Open Biology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063968164&origin=inward,False,page_0012.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85075812967,Epigenome-wide association study of incident type 2 diabetes in a British population: EPIC-Norfolk study,,2019,2019-12-01,10.2337/db18-0290,31506343,,Cardona A.,Diabetes,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075812967&origin=inward,False,page_0013.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:85067305465,Lncrnas regulatory networks in cellular senescence,,2019,2019-06-01,10.3390/ijms20112615,31141943,,Puvvula P.K.,International Journal of Molecular Sciences,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85067305465&origin=inward,False,page_0013.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85133250910,Nutrition state of science and dementia prevention: recommendations of the Nutrition for Dementia Prevention Working Group,,2022,2022-07-01,10.1016/s2666-7568(22)00120-9,35821792,,Yassine H.N.,Lancet Healthy Longevity,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133250910&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85039808811,Contrasting cadmium resistance strategies in two metallicolous populations of Arabidopsis halleri,,2018,2018-04-01,10.1111/nph.14948,29292826,,Corso M.,New Phytologist,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85039808811&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84948065890,Developmental windows of susceptibility for epigenetic inheritance through the male germline,,2015,2015-07-01,10.1016/j.semcdb.2015.07.006,26265561,,Ly L.,Seminars in Cell and Developmental Biology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84948065890&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85016319501,"Plasmodium falciparum parasites deploy RhopH2 into the host erythrocyte to obtain nutrients, grow and replicate",,2017,2017-03-02,10.7554/elife.23217,28252383,,Counihan N.A.,Elife,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85016319501&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85038074249,DNA methylation regulates discrimination of enhancers from promoters through a H3K4me1-H3K4me3 seesaw mechanism,,2017,2017-12-12,10.1186/s12864-017-4353-7,29233090,,Sharifi-Zarchi A.,BMC Genomics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85038074249&origin=inward,False,page_0013.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:85096359374,Angiotensin-converting enzyme 2 (ACE2) levels in relation to risk factors for COVID-19 in two large cohorts of patients with atrial fibrillation,,2020,2020-11-01,10.1093/eurheartj/ehaa697,32984892,,Wallentin L.,European Heart Journal,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096359374&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:27544498974,"Diet, metabolism and lifespan in Drosophila",,2005,2005-01-01,10.1016/j.exger.2005.06.013,16137851,,Piper M.,Experimental Gerontology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=27544498974&origin=inward,False,page_0013.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:105009085059,Targeting Senescence: A Review of Senolytics and Senomorphics in Anti-Aging Interventions,,2025,2025-06-01,10.3390/biom15060860,40563501,,Saliev T.,Biomolecules,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009085059&origin=inward,False,page_0013.json.gz,False,False,False,0,,True,True,False
scopus,SCOPUS_ID:85165921647,Multi-omic rejuvenation and life span extension on exposure to youthful circulation,,2023,2023-08-01,10.1038/s43587-023-00451-9,,,Zhang B.,Nature Aging,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165921647&origin=inward,False,page_0013.json.gz,True,True,False,0,,True,False,False
scopus,SCOPUS_ID:85194216876,Orphan Nuclear Receptor NR4A3 Promotes Vascular Calcification via Histone Lactylation,,2024,2024-05-24,10.1161/circresaha.123.323699,38629274,,Ma W.,Circulation Research,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194216876&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:72049083519,Overexpression of the CBF2 transcriptional activator in Arabidopsis delays leaf senescence and extends plant longevity,,2010,2010-01-01,10.1093/jxb/erp300,19854800,,Sharabi-Schwager M.,Journal of Experimental Botany,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=72049083519&origin=inward,False,page_0013.json.gz,False,False,False,0,,True,True,False
scopus,SCOPUS_ID:80455158127,RNA sequencing reveals differential expression of mitochondrial and oxidation reduction genes in the long-lived naked mole-rat when compared to mice,,2011,2011-11-03,10.1371/journal.pone.0026729,22073188,,Yu C.,Plos One,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80455158127&origin=inward,False,page_0013.json.gz,False,False,False,1,transcriptomics,False,False,False
scopus,SCOPUS_ID:85085084396,Epigenetic regulation of insulin action and secretion – role in the pathogenesis of type 2 diabetes,,2020,2020-08-01,10.1111/joim.13049,32363639,,Ling C.,Journal of Internal Medicine,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085084396&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85065878067,Increased intron retention is a post-transcriptional signature associated with progressive aging and Alzheimer’s disease,,2019,2019-06-01,10.1111/acel.12928,30868713,,Adusumalli S.,Aging Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85065878067&origin=inward,False,page_0013.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85047999453,A global regulatory system links virulence and antibiotic resistance to envelope homeostasis in Acinetobacter baumannii,,2018,2018-05-01,10.1371/journal.ppat.1007030,29795704,,Geisinger E.,Plos Pathogens,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047999453&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:80054016202,Physiological response to membrane protein overexpression in E. coli,,2011,2011-10-01,10.1074/mcp.m111.007930,21719796,,Gubellini F.,Molecular and Cellular Proteomics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80054016202&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,True,False
scopus,SCOPUS_ID:85058011813,Viruses control dominant bacteria colonizing the terrestrial deep biosphere after hydraulic fracturing,,2019,2019-02-01,10.1038/s41564-018-0312-6,30510171,,Daly R.A.,Nature Microbiology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058011813&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84901585347,Mosaic Epigenetic Dysregulation of Ectodermal Cells in Autism Spectrum Disorder,,2014,2014-01-01,10.1371/journal.pgen.1004402,24875834,,Berko E.R.,Plos Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84901585347&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84947263855,"Oxidative stress - A key emerging impact factor in health, ageing, lifestyle and aesthetics",,2015,2015-12-01,10.1111/ics.12287,26574299,,Kandola K.,International Journal of Cosmetic Science,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84947263855&origin=inward,False,page_0013.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85075814063,"Temporal evolution of the microbiome, immune system and epigenome with disease progression in ALS mice",,2020,2020-01-01,10.1242/dmm.041947,31597644,,Figueroa-Romero C.,Dmm Disease Models and Mechanisms,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075814063&origin=inward,False,page_0013.json.gz,True,False,True,2,epigenomics;microbiomics,False,False,False
scopus,SCOPUS_ID:85018789118,"Proteomic anaysis of aged microglia: Shifts in transcription, bioenergetics, and nutrient response",,2017,2017-05-03,10.1186/s12974-017-0840-7,28468668,,Flowers A.,Journal of Neuroinflammation,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018789118&origin=inward,False,page_0013.json.gz,False,False,False,1,proteomics,False,False,False
scopus,SCOPUS_ID:85074694851,Widespread sex dimorphism in aging and age-related diseases,,2020,2020-03-01,10.1007/s00439-019-02082-w,31677133,,Sampathkumar N.K.,Human Genetics,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074694851&origin=inward,False,page_0013.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85065057900,Comprehensive expression analysis of Arabidopsis GA2-oxidase genes and their functional insights,,2019,2019-08-01,10.1016/j.plantsci.2019.04.023,31203874,,Li C.,Plant Science,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85065057900&origin=inward,False,page_0013.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85055058852,Potential Role of Gut Microbiota in ALS Pathogenesis and Possible Novel Therapeutic Strategies,,2018,2018-11-01,10.1097/mcg.0000000000001042,29782468,,Mazzini L.,Journal of Clinical Gastroenterology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055058852&origin=inward,False,page_0014.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84912531203,Alterations in energy/redox metabolism induced by mitochondrial and environmental toxins: A specific role for glucose-6-phosphate-dehydrogenase and the pentose phosphate pathway in paraquat toxicity,,2014,2014-09-19,10.1021/cb400894a,24937102,,Lei S.,ACS Chemical Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84912531203&origin=inward,False,page_0014.json.gz,False,False,False,0,,False,False,False
