record_id,doi,title,proposed_design_family,ai_empirical_primary,ai_bio_health_scope,ai_aging_eligible,ai_multiomics_eligible,ai_causal_method_eligible,ai_preliminary_status,ai_first_failed_criterion,model_route,model_exclusion_code,report_type_consensus,aging_relevance_consensus,multiomics_evidence_consensus,current_layer_use_consensus,layer_candidates_consensus,causal_basis_consensus,design_families_consensus,causal_information_sufficiency_consensus,scope_all_tracked_5_of_5,causal_all_tracked_5_of_5,all_assessed_fields_5_of_5,evidence_spans_json,human_expert_status
doi:10.21203/rs.3.rs-5399514/v1,10.21203/rs.3.rs-5399514/v1,Multiomics mapping and characterization of cellular senescence in aging human skeletal muscle uncovers a novel senotherapeutic for sarcopenia,,yes,yes,yes,yes,unclear,preliminary_unclear,none,seek_full_text,none,empirical_primary,yes,explicit_multiomics,yes,disagreement,disagreement,disagreement,sufficient,true,false,false,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""We demonstrate""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""human skeletal muscle""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""profile senescence""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""single-nucleus multiomics""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""single-nucleus multiomics""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here in this study, we leverage single-nucleus multiomics to profile senescence""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""human skeletal muscle""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""Cellular senescence is recognized as a hallmark of organismal aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""we leverage single-nucleus multiomics""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""transcriptomic and epigenomic heterogeneity""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we leverage single-nucleus multiomics to profile senescence""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""to profile senescence""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""transcriptomic and epigenomic heterogeneity""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""transcriptomic and epigenomic""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""we identify targetable SASP factors and demonstrate the possibility of using Maraviroc as a pharmacological senotherapeutic for treating age-associated sarcopenia in muscle.""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""using Maraviroc as a pharmacological senotherapeutic""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""using Maraviroc as a pharmacological senotherapeutic""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Here in this study, we leverage single-nucleus multiomics to profile senescence in mononucleated cells of human skeletal muscle and provide the first senescence atlas.""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""demonstrate the possibility of using Maraviroc as a pharmacological senotherapeutic for treating age-associated sarcopenia in muscle""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""the underlying mechanism of JUNB in regulating SASP activation""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""mechanism of JUNB in regulating SASP activation""}]",pending
doi:10.21203/rs.3.rs-5926137/v1,10.21203/rs.3.rs-5926137/v1,"Genomics of diffusion-imaging integrating GWAS, exome data and single-cell sequencing unravels lifespan determinants of cerebral small vessel disease",,yes,yes,unclear,unclear,unclear,preliminary_unclear,none,seek_full_text,none,empirical_primary,disagreement,disagreement,yes,disagreement,not_assessed,not_assessed,not_assessed,false,not_assessed,false,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""We conducted a genome-wide association study of PSMD in 58,403 participants""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""cerebral small vessel disease""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""from early childhood to older age""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""integration with multi-omics resources""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""whole-exome sequencing analysis""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""whole-exome sequencing analysis""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""genome-wide association study""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""We conducted a genome-wide association study""}, {""criterion"": ""aging_process_relevance"", ""source"": ""title"", ""quote"": ""lifespan determinants""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""integration with multi-omics resources""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""a genome-wide association study""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""genes expressed in fetal brain endothelial cells""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""a whole-exome sequencing analysis""}]",pending
doi:10.21203/rs.3.rs-5961609/v1,10.21203/rs.3.rs-5961609/v1,A Quantitative Approach to Mapping Mitochondrial Specialization and Plasticity,,yes,yes,unclear,unclear,unclear,preliminary_unclear,none,seek_full_text,none,empirical_primary,disagreement,unclear,unclear,,not_assessed,not_assessed,not_assessed,false,not_assessed,false,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we develop a quantitative pipeline""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""Mitochondria are a diverse family of organelles""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""recalibrates i) over time in parallel with hallmarks of aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""allows investigators to quantify and interpret mitochondrial diversity and plasticity from transcriptomics or proteomics data""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""We show that mouse and human multi-organ mitotypes segregate along two main axes of mitochondrial specialization""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Mitochondrial""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""from transcriptomics or proteomics data across a variety of natural and experimental contexts""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""from transcriptomics or proteomics data across a variety of natural and experimental contexts""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we demonstrate how the mitotype of a given cell type recalibrates""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""in parallel with hallmarks of aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""from transcriptomics or proteomics data""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""from transcriptomics or proteomics data""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""over time in parallel with hallmarks of aging""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here we develop a quantitative pipeline""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""mouse and human multi-organ mitotypes""}]",pending
doi:10.21203/rs.3.rs-6309099/v1,10.21203/rs.3.rs-6309099/v1,Single-oocyte proteome-transcriptome co-profiling reveals a role of dysregulated lactate metabolism in oocyte aging,,yes,yes,yes,unclear,yes,preliminary_unclear,none,seek_full_text,none,empirical_primary,yes,disagreement,yes,proteomics;transcriptomics,named_causal_effect_design,direct_perturbation,sufficient,false,true,false,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we performed single-cell proteome/transcriptome co-profiling""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""oocytes from mice and humans""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""during oocyte aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""single-cell proteome/transcriptome co-profiling""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""proteomic/transcriptomic changes""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""MCT4 mediated oocyte aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""proteome/transcriptome co-profiling""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""proteome/transcriptome co-profiling""}, {""criterion"": ""aging_process_relevance"", ""source"": ""title"", ""quote"": ""oocyte aging""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""we performed single-cell proteome/transcriptome co-profiling""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""its inhibition improved aged oocyte quality""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""its inhibition improved aged oocyte quality""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Functional studies suggested that MCT4 mediated oocyte aging via lactate export""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""we performed single-cell proteome/transcriptome co-profiling""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""its inhibition improved aged oocyte quality""}]",pending
doi:10.21203/rs.3.rs-6498803/v1,10.21203/rs.3.rs-6498803/v1,Subcutaneous Adipose Tissue-Secreted Proteins as Endocrine Regulators of Physical and Cognitive Function in Older Adults,,yes,yes,no,yes,unclear,preliminary_exclude,EC3,exclude,EC3,empirical_primary,no,two_or_more_layers,yes,transcriptomics;proteomics,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we identified ASAT gene clusters and secreted proteins""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Subcutaneous Adipose Tissue-Secreted Proteins""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""participants in the Study of Muscle, Mobility and Aging (SOMMA; age ≥70 years, n = 229)""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""ASAT transcriptomics and explant-conditioned media proteomics""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""ASAT transcriptomics and explant-conditioned media proteomics""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, leveraging ASAT transcriptomics and explant-conditioned media proteomics""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""subcutaneous adipose tissue""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""from participants in the Study of Muscle, Mobility and Aging (SOMMA; age ≥70 years, n = 229)""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""participants in the Study of Muscle, Mobility and Aging""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""physical and cognitive function in older adults""}]",pending
doi:10.21203/rs.3.rs-6508552/v1,10.21203/rs.3.rs-6508552/v1,Unique lipid cargoes in APOE4 human brain-derived extracellular vesicles recruit cell adhesion molecules and promote tauopathy in Alzheimer’s disease,,yes,yes,no,yes,unclear,preliminary_exclude,EC3,exclude,EC3,empirical_primary,no,explicit_multiomics,yes,disagreement,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here we report comprehensive analyses""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""human brain-derived extracellular vesicles""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""aged human MAPT (Tau) knock-in""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""multi-omics approach""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""BDEV-lipidome and proteome""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here we report comprehensive analyses of BDEVs""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""BDEVs isolated from human E3/3 and E4/4 AD brains""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""aged human MAPT (Tau) knock-in and APPNL-G-F: Tau double knock-in mouse brains""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""a biological multi-omics approach""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""BDEV-lipidome and proteome""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""with a biological multi-omics approach""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""human E3/3 and E4/4 AD brains""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""Alzheimer’s disease (AD)""}]",pending
doi:10.21203/rs.3.rs-6531164/v1,10.21203/rs.3.rs-6531164/v1,Disruption of YY1‑mediated super‑enhancer–promoter looping drives transcriptomic changes during mammalian stem‑cell aging,,yes,yes,yes,yes,yes,preliminary_include,none,seek_full_text,none,empirical_primary,yes,explicit_multiomics,yes,transcriptomics;epigenomics;other,named_causal_effect_design,direct_perturbation,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""YY1 knockdown in young MSCs recapitulates age‑associated expression changes""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""human mesenchymal stem cells (MSCs)""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""trace how they rewire during aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""integrate transcriptomic, epigenomic, and Hi‑C data""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""integrate transcriptomic, epigenomic, and Hi‑C data""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, we integrate transcriptomic, epigenomic, and Hi‑C data from young and in‑vitro‑aged human mesenchymal stem cells (MSCs)""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""we integrate transcriptomic, epigenomic, and Hi‑C data""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""transcriptomic, epigenomic, and Hi‑C data""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, we integrate transcriptomic, epigenomic, and Hi‑C data""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""human mesenchymal stem cells""}, {""criterion"": ""aging_process_relevance"", ""source"": ""title"", ""quote"": ""mammalian stem‑cell aging""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""during aging""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""we integrate transcriptomic, epigenomic, and Hi‑C data""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Together, our results highlight""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""YY1 knockdown in young MSCs recapitulates age‑associated expression changes""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""YY1 knockdown in young MSCs recapitulates age‑associated expression changes""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""YY1 knockdown in young MSCs""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Here, we integrate transcriptomic, epigenomic, and Hi‑C data""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""YY1 knockdown in young MSCs recapitulates age‑associated expression changes""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Here, we integrate transcriptomic, epigenomic, and Hi‑C data from young and in‑vitro‑aged human mesenchymal stem cells (MSCs)""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""YY1 knockdown in young MSCs""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""YY1 knockdown in young MSCs""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Here, we integrate transcriptomic, epigenomic, and Hi‑C data from young and in‑vitro‑aged human mesenchymal stem cells (MSCs) to map super‑enhancer–promoter (SE–promoter) loops and trace how they rewire during aging.""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""YY1 knockdown in young MSCs""}]",pending
doi:10.21203/rs.3.rs-6568233/v1,10.21203/rs.3.rs-6568233/v1,Din Oversees Mesenchymal Stem Cell Homeostasis in Mouse Incisors,,yes,yes,yes,yes,yes,preliminary_include,none,seek_full_text,none,empirical_primary,yes,two_or_more_layers,yes,transcriptomics;proteomics,named_causal_effect_design,direct_perturbation,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we revealed""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""murine incisors""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""accelerated aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""transcriptomic, proteomic""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Our transcriptomic, proteomic""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""By employing a newly developed knockout mouse model, we revealed""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""The murine incisor""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""Our transcriptomic, proteomic, and GLISA assays""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we revealed that a predicted gene, Din ( 4930453N24Rik ), plays pivotal roles in the homeostasis of MSCs in murine incisors.""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""Din -deficient MSCs exhibited receded stemness, reduced motility, accelerated aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""Our transcriptomic, proteomic, and GLISA assays collectively suggest""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Our transcriptomic, proteomic, and GLISA assays collectively suggest""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Mouse Incisors""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""transcriptomic, proteomic, and GLISA assays""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""transcriptomic, proteomic, and GLISA assays""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Mesenchymal Stem Cell Homeostasis in Mouse Incisors""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""By employing a newly developed knockout mouse model""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""lineage-specific knockout of Din""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""lineage-specific knockout of Din""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Abstract The murine incisor presents an excellent model""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""By employing a newly developed knockout mouse model""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""By employing a newly developed knockout mouse model""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""By employing a newly developed knockout mouse model""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""lineage-specific knockout of Din""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Our transcriptomic, proteomic, and GLISA assays""}]",pending
doi:10.21203/rs.3.rs-6716774/v1,10.21203/rs.3.rs-6716774/v1,"Biological aging acceleration in major depressive disorder: a multi-omics, multi-modal analyses",,yes,yes,yes,yes,yes,preliminary_include,none,seek_full_text,none,empirical_primary,yes,explicit_multiomics,yes,disagreement,named_causal_effect_design,genetic_instrument,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we evaluate the relationship""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""major depressive disorder""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""biological aging acceleration""}, {""criterion"": ""multiomics_evidence"", ""source"": ""title"", ""quote"": ""multi-omics""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""proteomic and epigenetic aging acceleration""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Using data from two population cohorts""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""Major depressive disorder (MDD)""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""proteomic and epigenetic aging acceleration""}, {""criterion"": ""aging_process_relevance"", ""source"": ""title"", ""quote"": ""Biological aging acceleration""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""Mendelian randomization analyses revealed a causal effect""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""Mendelian randomization analyses""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""Mendelian randomization analyses revealed a causal effect""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""Mendelian randomization analyses""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Using data from two population cohorts (UK Biobank and Finnish Twin Cohort)""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""Mendelian randomization analyses revealed""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""causal effect""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Finally, Mendelian randomization analyses revealed a causal effect of MDD on systemic and brain proteomic aging acceleration.""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""revealed a causal effect of MDD""}]",pending
doi:10.21203/rs.3.rs-6768173/v1,10.21203/rs.3.rs-6768173/v1,Multivariate genome-wide analyses of insulin resistance phenotypes unravel novel loci and therapeutic targets for cardiometabolic health and longevity,,yes,yes,yes,yes,yes,preliminary_include,none,seek_full_text,none,empirical_primary,yes,two_or_more_layers,yes,genomics;transcriptomics;proteomics,named_causal_effect_design,genetic_instrument,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""We applied three complementary multivariate genome-wide association study (GWAS) approaches""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""Insulin resistance (IR) is a key risk factor for cardiometabolic diseases""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""reduced likelihood of five longevity outcomes""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""MR integrating GWASs, drug genomics, gene expression data, and proteomic data""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""MR integrating GWASs, drug genomics, gene expression data, and proteomic data""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""integrating GWASs, drug genomics, gene expression data, and proteomic data""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Applying large-scale MR integrating GWASs, drug genomics, gene expression data, and proteomic data""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""integrating GWASs, drug genomics, gene expression data, and proteomic data""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""Multivariable Mendelian randomization (MR) analyses showed""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""Multivariable Mendelian randomization (MR) analyses showed""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""We applied three complementary multivariate genome-wide association study (GWAS) approaches""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""Multivariable Mendelian randomization (MR) analyses""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""Mendelian randomization (MR)""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""Multivariable Mendelian randomization (MR) analyses""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""Multivariable Mendelian randomization (MR) analyses""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Multivariable Mendelian randomization (MR) analyses""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""Multivariable Mendelian randomization (MR) analyses showed""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Multivariable Mendelian randomization (MR) analyses showed that each 1-Z-score higher mvIR was associated with higher risks of 17 cardiometabolic diseases""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Multivariable Mendelian randomization (MR) analyses showed""}]",pending
