source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,query_branches,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match,provenance_sources,duplicate_count
semantic_scholar,5f582801d8eda102416bfb4ae1cfa0e694fbc43c,Metabolomic and transcriptomic remodeling of bone marrow myeloid cells in response to maternal obesity,"Maternal obesity puts the offspring at high risk of developing obesity and cardio-metabolic diseases in adulthood. Here, we utilized a mouse model of maternal high-fat diet (HFD)-induced obesity that recapitulates metabolic perturbations seen in humans. We show increased adiposity in the offspring of HFD-fed mothers (Off-HFD) when compared to the offspring regular diet-fed mothers (Off-RD). We have previously reported significant immune perturbations in the bone marrow of newly-weaned Off-HFD. Here, we hypothesized that lipid metabolism is altered in the bone marrow of Off-HFD vs. Off-RD. To test this hypothesis, we investigated the lipidomic profile of bone marrow cells collected from three-week-old Off-RD and Off-HFD. Diacylgycerols (DAGs), triacylglycerols (TAGs), sphingolipids and phospholipids were remarkably different between the groups, independent of fetal sex. Levels of cholesteryl esters were significantly decreased in Off-HFD, suggesting reduced delivery of cholesterol. These were accompanied by age-dependent progression of mitochondrial dysfunction in bone marrow cells. We subsequently isolated CD11b+ myeloid cells from three-week-old mice and conducted metabolomics, lipidomics, and transcriptomics analyses. The lipidomic profiles of myeloid cells were similar to bone marrow cells and included increases in DAGs and decreased TAGs. Transcriptomics revealed altered expression of genes related to immune pathways including macrophage alternative activation, B-cell receptors, and TGFβ signaling. All told, this study revealed lipidomic, metabolomic, and gene expression abnormalities in bone marrow cells broadly, and in bone marrow myeloid cells particularly, in the newly-weaned offspring of mothers with obesity, which might at least partially explain the progression of metabolic and cardiovascular diseases in their adulthood.",2025,2025-01-10,10.1152/ajpendo.00333.2024,39792089,12147657,Yem J. Alharithi; Elysse A. Phillips; Tim D. Wilson; Sneha P. Couvillion; Carrie D. Nicora; Priscila Darakjian; Shauna Rakshe; Suzanne S. Fei; Brittany Counts; Thomas O. Metz; Robert P. Searles; Sushil Kumar; Alina Maloyan,American Journal of Physiology. Endocrinology and Metabolism,JournalArticle,,https://www.semanticscholar.org/paper/5f582801d8eda102416bfb4ae1cfa0e694fbc43c,False,page_0002.json.gz,,True,False,True,2,metabolomics;transcriptomics,False,True,False,semantic_scholar,0
semantic_scholar,3eb239cb98dc173978999e0a24f7fea620c4961b,A Menu for Microbes: Unraveling Appetite Regulation and Weight Dynamics Through the Microbiota-Brain Connection Across the Lifespan.,"Appetite, as the internal drive for food intake, is often dysregulated in a broad spectrum of conditions associated with over- and under-nutrition across the lifespan. Appetite regulation is a complex, integrative process comprising psychological and behavioral events, peripheral and metabolic inputs, and central neurotransmitter and metabolic interactions. The microbiota-gut-brain axis has emerged as a critical mediator of multiple physiological processes, including energy metabolism, brain function, and behavior. Therefore, the role of the microbiota-gut-brain axis in appetite and obesity is receiving increased attention. Omics approaches such as genomics, epigenomics, transcriptomics, proteomics, and metabolomics in appetite and weight regulation offer new opportunities for featuring obesity phenotypes. Furthermore, gut microbiota-targeted approaches such as pre- pro- post- and synbiotic, personalized nutrition, and fecal microbiota transplantation are novel avenues for precision treatments. The aim of this narrative review is (1) to provide an overview of the role of the microbiota-gut-brain-axis in appetite regulation across the lifespan and (2) to discuss the potential of omics and gut microbiota-targeted approaches to deepen understanding of appetite regulation and obesity.",2025,2025-01-15,10.1152/ajpgi.00227.2024,39811913,,G. Ribeiro; Harriet Schellekens; C. Cuesta-Martí; I. Maneschy; S. Ismael; A. Cuevas-Sierra; J. A. Martínez; Marta P. Silvestre; C. Marques; A. Moreira-Rosário; A. Faria; Luis A. Moreno; C. Calhau,American Journal of Physiology - Gastrointestinal and Liver Physiology,JournalArticle; Review,,https://www.semanticscholar.org/paper/3eb239cb98dc173978999e0a24f7fea620c4961b,False,page_0001.json.gz,,True,False,True,5,epigenomics;genomics;metabolomics;proteomics;transcriptomics,True,False,False,semantic_scholar,0
semantic_scholar,1e89a5388594a19bd8cf1b1e012efb9fbc68a9b5,Multiomics as instrument to promote 3P medical approaches for the overall management of respiratory syncytial viral infections,,2025,2025-01-16,10.1007/s13167-024-00395-z,39991100,,Ousman Bajinka; Serge Yannick Ouedraogo; Na Li; Xianquan Zhan,The EPMA Journal,Review; JournalArticle,,https://www.semanticscholar.org/paper/1e89a5388594a19bd8cf1b1e012efb9fbc68a9b5,False,page_0001.json.gz,,True,True,False,0,,False,False,False,semantic_scholar,0
semantic_scholar,bbcd3ba328e28fe13ffa5737f1bacd663c9edcf1,Bypassing cisplatin resistance in Nrf2 hyperactivated head and neck cancer through effective PI3Kinase targeting,"Background For patients with head and neck squamous cell carcinoma (HNSCC), failure of definitive radiation combined with cisplatin nearly universally results in death. Although hyperactivation of the Nrf2 pathway can drive radiation and cisplatin resistance along with suppressed anti-tumor immunity, treatment-refractory HNSCC tumors may retain sensitivity to targeted agents secondary to synergistic lethality with other oncogenic drivers (e.g., NOTCH1 mutations). Purpose We evaluated the efficacy of PI3K inhibitors (PI3Ki) in bypassing Nrf2-mediated cisplatin resistance in HNSCC. Methods We measured transcriptomic, metabolomic and signaling changes driven by PI3Kis in cisplatin-resistant HNSCCs in vitro and tested efficacy in vivo in subcutaneous, orthotopic and metastatic xenograft models using immunodeficient and humanized murine models of HNSCC coupled with spatial transcriptomics. Results The PI3K pathway is activated in Nrf2-driven cisplatin-resistant HNSCC and is suitable for blockade as demonstrated in an in vivo shRNA screen. The PI3Ki gedatolisib inhibits cisplatin-resistant HNSCC proliferation, induces G2M arrest and potentiates cisplatin effectiveness through activation of autophagy, senescence and disruption of fatty acid metabolism. Gedatolisib suppresses HNSCC tumor growth in orthotopic and metastatic settings and demonstrates profound anti-tumor activity in humanized murine models of HNSCC, coupled with a reduction in hypoxia-rich regions and reduced infiltration by regulatory T lymphocytes. Conclusion Our findings emphasize the critical role of the PI3K-AKT-mTOR pathway in cisplatin-resistant HNSCC and highlight the therapeutic potential of PI3K inhibitors. Gedatolisib induced metabolic regulation and substantial re-sensitization of resistant cells to cisplatin, positioning it as a promising candidate for combination therapies aimed at overcoming primary chemo-radiation failure in HNSCC. Statement of translational relevance Cisplatin resistance, whether intrinsic or acquired, translates to treatment failure and nearly universal death in head and neck squamous cell carcinoma (HNSCC). However, the development of effective systemic regimens for cisplatin-resistant HNSCC has not yet been successful. Here, we present, for the first time, a mechanistic, biomarker-informed strategy for effective targeting of the PI3Kinase pathway in cisplatin-resistant HNSCC with substantial anti-tumor activity in both orthotopic and metastatic models, which may be capable of bypassing or reversing cisplatin resistance in this disease.",2025,2025-01-16,10.1101/2025.01.10.632413,39868226,11761649,P. Yadollahi; K. McCord; Y. Li; H. Dayoub; K. Saab; F. Essien; S. Hyslop; E. Kan; K.M. Ahmed; P. R. Kirby; V. Putluri; C. Ambati; K. R. Kami Reddy; P. Castro; H.D. Skinner; C. Coarfa; W. Decker; A. Osman; R. Patel; J. N. Myers; S. Lai; N. Putluri; F. M. Johnson; M.J. Frederick; W. Hudson; V. Sandulache,bioRxiv,JournalArticle,,https://www.semanticscholar.org/paper/bbcd3ba328e28fe13ffa5737f1bacd663c9edcf1,False,page_0003.json.gz,,True,False,True,2,metabolomics;transcriptomics,False,True,False,semantic_scholar,1
semantic_scholar,6dd6d9ec55413c31caeac40be1f4aa1b95445c9d,UK Biobank—A Unique Resource for Discovery and Translation Research on Genetics and Neurologic Disease,"UK Biobank is a large-scale prospective study with extensive genetic and phenotypic data from half a million adults. Participants, aged 40 to 69, were recruited from the general UK population between 2006 and 2010. During recruitment, participants completed questionnaires covering lifestyle and medical history, underwent physical measurements, and provided biological samples for long-term storage. Whole-cohort assays have been conducted, including biochemical markers, genotyping, whole-exome and whole-genome sequencing, as well as proteomics and metabolomics in large subsets of the cohort, with potential for additional assays in the future. Participants consented to link their data to electronic health records, enabling the identification of health outcomes over time. Research studies using UK Biobank data have already enhanced our understanding of the role of genetic variation in neurologic disease, offering insights into potential therapeutic approaches. The integration of genetic and imaging data has led to significant discoveries regarding the relationship between genetic variants and brain structure and function, particularly in Alzheimer disease and Parkinson disease. Genetic data have also allowed Mendelian randomization analyses to be performed, enabling further investigation into the causality of associations between behavioral and physiologic factors—such as diet and blood pressure—and neurologic outcomes. Furthermore, genetic and proteomic data have been particularly useful in identifying new drug targets for neurologic disease and in enhancing risk prediction algorithms that are increasingly applied in clinical practice to identify those at higher risk. As UK Biobank continues to be enhanced, and the cases of neurologic disease accrue over time, the study will become increasingly valuable for both discovery and translational research on genetics and neurologic disease.",2025,2025-01-17,10.1212/nxg.0000000000200226,39911793,11796045,H. Taylor; Melissa Lewins; M. Foody; Oliver Gray; J. Bešević; Megan C. Conroy; R. Collins; Ben Lacey; Naomi E. Allen; L. Burkitt-Gray,Neurology: Genetics,Review; JournalArticle,,https://www.semanticscholar.org/paper/6dd6d9ec55413c31caeac40be1f4aa1b95445c9d,False,page_0001.json.gz,,True,False,True,3,genomics;metabolomics;proteomics,False,True,False,semantic_scholar,0
semantic_scholar,89ed9916bb3ed1bfdd0b407bcea5693f47f6af08,Multiomics and Artificial Intelligence for Personalized Nutritional Management of Diabetes in Patients Undergoing Peritoneal Dialysis,"Managing diabetes in patients on peritoneal dialysis (PD) is challenging due to the combined effects of dietary glucose, glucose from dialysate, and other medical complications. Advances in technology that enable continuous biological data collection are transforming traditional management approaches. This review explores how multiomics technologies and artificial intelligence (AI) are enhancing glucose management in this patient population. Continuous glucose monitoring (CGM) offers significant advantages over traditional markers, such as hemoglobin A1c (HbA1c). Unlike HbA1c, which reflects an mean glucose level, CGM provides real-time, dynamic glucose data that allow clinicians to make timely adjustments, leading to better glycemic control and outcomes. Multiomics approaches are valuable for understanding genetic factors that influence susceptibility to diabetic complications, particularly those related to advanced glycation end products (AGEs). Identifying genetic polymorphisms that modify a patient's response to AGEs allows for personalized treatments, potentially reducing the severity of diabetes-related pathologies. Metabolomic analyses of PD effluent are also promising, as they help identify early biomarkers of metabolic dysregulation. Early detection can lead to timely interventions and more tailored treatment strategies, improving long-term patient care. AI integration is revolutionizing diabetes management for PD patients by processing vast datasets from CGM, genetic, metabolic, and microbiome profiles. AI can identify patterns and predict outcomes that may be difficult for humans to detect, enabling highly personalized recommendations for diet, medication, and dialysis management. Furthermore, AI can assist clinicians by automating data interpretation, improving treatment plans, and enhancing patient education. Despite the promise of these technologies, there are limitations. CGM, multiomics, and AI require significant investment in infrastructure, training, and validation studies. Additionally, integrating these approaches into clinical practice presents logistical and financial challenges. Nevertheless, personalized, data-driven strategies offer great potential for improving outcomes in diabetes management for PD patients.",2025,2025-01-20,10.1016/j.advnut.2025.100378,,11849633,Sara Mahdavi; Nicole M. Anthony; T. Sikaneta; Paul Tam,Advances in Nutrition,Review,,https://www.semanticscholar.org/paper/89ed9916bb3ed1bfdd0b407bcea5693f47f6af08,False,page_0002.json.gz,,True,True,True,2,metabolomics;microbiomics,False,True,False,semantic_scholar,0
semantic_scholar,08298f57769dca1b47882122c7b0422ff4cecde0,Glycoprotein 130 Antagonism Counteracts Metabolic and Inflammatory Alterations to Enhance Right Ventricle Function in Pulmonary Artery Banded Pigs,"Background Right ventricular dysfunction (RVD) is a risk factor for death in multiple cardiovascular diseases, but RV-enhancing therapies are lacking. Inhibition of glycoprotein-130 (GP130) signaling with the small molecule SC144 improves RV function in rodent RVD via anti-inflammatory and metabolic mechanisms. However, SC144’s efficacy and molecular effects in a translational large animal model of RVD are unknown. Methods 4-week-old castrated male pigs underwent pulmonary artery banding (PAB). After 3 weeks, PAB pigs were randomized into 2 groups (daily injections of SC144 [2.2 mg/kg, PAB-SC144, n=5] or vehicle [PAB-Veh, n=5] for 3 weeks). Five age-matched pigs served as controls. Cardiac MRI quantified RV size/function. Right heart catheterization evaluated hemodynamics. Single-nucleus RNA sequencing delineated cell-type specific changes between experimental groups. Electron microscopy evaluated RV mitochondrial morphology. Phosphoproteomics identified dysregulated RV kinases. Lipidomics and metabolomics quantified lipid species and metabolites in RV tissue. Quantitative proteomics examined RV mitochondrial protein regulation. Results SC144 significantly improved RV ejection fraction (Control: 60±4%, PAB-Veh: 22±10%, PAB-SC144: 37±6%) despite similar RV afterload. Single-nucleus RNA sequencing demonstrated PAB-Veh pigs had lower cardiomyocyte and higher macrophage/lymphocyte/pericyte/endothelial cell abundances as compared to control, and many of these changes were blunted by SC144. SC144 combatted the downregulation of cardiomyocyte metabolic genes induced by PAB. Kinome enrichment analysis suggested SC144 counteracted RV mTORC1 activation. Correspondingly, SC144 rebalanced RV autophagy pathway proteins and improved mitochondrial morphology. Integrated lipidomics, metabolomics, and proteomics analyses revealed SC144 restored fatty acid metabolism. Finally, CellChat analysis revealed SC144 restored pericyte-endothelial cell cross-talk. Conclusion GP130 antagonism blunts elevated immune cell abundance, reduces pro-inflammatory gene transcription in macrophages and lymphocytes, rebalances autophagy and preserves fatty acid metabolism in cardiomyocytes, and restores endothelial cell and pericyte communication to improve RV function.",2025,2025-01-22,10.1101/2025.01.20.633954,39896622,11785131,Jenna B. Mendelson; Jacob D Sternbach; Ryan A. Moon; Lynn M. Hartweck; Sophia R. Clark; W. Tollison; Matt T Lahti; J. P. Carney; Todd Markowski; Leeann Higgins; F. Kazmirczak; Kurt W. Prins,bioRxiv,JournalArticle,,https://www.semanticscholar.org/paper/08298f57769dca1b47882122c7b0422ff4cecde0,False,page_0003.json.gz,,True,False,True,3,metabolomics;proteomics;transcriptomics,False,False,False,semantic_scholar,0
semantic_scholar,66bc7bf5c93f63145e966c80416c414a0fee6a47,An early lung cancer diagnosis model for non-smokers incorporating ct imaging analysis and circulating genetically abnormal cells (CACs),"An increase in the prevalence of lung cancer that is not smoking-related has been noticed in recent years. Unfortunately, these patients are not included in low dose computer tomography (LDCT) screening programs and are not actually considered in early diagnosis. Therefore, improved early diagnosis methods are urgently needed for non-smokers. It is necessary to establish a prediction model for non-smoking individuals at intermediate to high risk of developing lung cancer (LC) and develop a tool to address the significant gap in evaluating pulmonary nodules in non-smokers. We retrospectively investigated 1121 patients with pulmonary nodules, who underwent LDCT examinations between September 2019 and March 2023. Five artificial intelligence (AI) algorithms were used to build two kinds of models and identify which one was better at diagnosing non-smoking pulmonary nodules patients. In the first model, we assigned 554 non-smoking individuals to a training cohort and 150 non-smoking patients to an independent validation cohort. The second model included 971 patients for the training set and 150 non-smoking patients for an independent validation set. All LDCT images of participants were obtained for AI analysis. AI of LDCT scans, liquid biopsy, and clinical characteristics were collected for model building. Among LC patients, 58,4% were non-smokers. Non-smoking patients had a high incidence of LC (71.4%), and women showed a significant excess risk compared with non-smoking men in terms of LC risk. Furthermore, our results indicated that the model built using random forest (RF) method, which integrates clinical characteristics (age, extra-thoracic cancer history, gender), radiological characteristics of pulmonary nodules (nodule diameter, nodule count, upper lobe location, malignant sign at the nodule edge, subsolid status), the artificial intelligence analysis of LDCT data, and liquid biopsy achieved the best diagnostic performance in the independent external non-smokers validation cohort (sensitivity 92%, specificity 97%, area under the curve [AUC] = 0.99). These results could significantly improve early non-smoker LC diagnosis and treatment for non-smoker patients with malignant nodules. The established multi-omics model is a noninvasive prediction tool for non-smoking malignant pulmonary nodule diagnosis. Validation revealed that these models exhibited excellent discrimination and calibration capacities, especially the first model built using the RF method, suggesting their clinical utility in the early screening and diagnosis of non-smoking LC.",2025,2025-01-22,10.1186/s12885-024-13268-5,39844169,11756104,Ran Ni; Yongjie Huang; Lei Wang; Hongjie Chen; Guorui Zhang; Yali Yu; Yinglan Kuang; Yuyan Tang; Xing Lu; Hong Liu,BMC Cancer,JournalArticle,,https://www.semanticscholar.org/paper/66bc7bf5c93f63145e966c80416c414a0fee6a47,False,page_0002.json.gz,,True,True,False,0,,False,False,False,semantic_scholar,0
semantic_scholar,0c020f261e86e63aefea9b18e68f57796a1b03e5,Tremor in the Age of Omics: An Overview of the Transcriptomic Landscape of Essential Tremor,,2025,2025-01-24,10.1007/s12311-025-01793-3,39853640,,Farah Aboasali; C. Castonguay; M. Medeiros; P. Dion; Guy A. Rouleau,Cerebellum,Review; JournalArticle,,https://www.semanticscholar.org/paper/0c020f261e86e63aefea9b18e68f57796a1b03e5,False,page_0003.json.gz,,False,False,False,1,transcriptomics,False,False,False,semantic_scholar,0
semantic_scholar,214a9a0e958900c7c30a3481e0ac318811c8b980,Early Proteasome Gene Downregulation And Impaired Proteasomes Function Underlie Proteostasis Failure In Alzheimer’s Disease,,2025,2025-01-24,10.1101/2025.01.21.634128,,,Shan Jiang; Malavika Srikanth; Rossana Serpe; Shadi Yavari; Palavi Gaur; Galen Andrew Collins; Rajesh Soni; V. Menon; N. Myeku,bioRxiv,,,https://www.semanticscholar.org/paper/214a9a0e958900c7c30a3481e0ac318811c8b980,False,page_0004.json.gz,,False,False,False,0,,False,False,False,semantic_scholar,0
semantic_scholar,f41af4569f2f414290ee9e88c14552c2f99685cc,Unveiling the role of PANoptosis-related genes in breast cancer: an integrated study by multi-omics analysis and machine learning algorithms,,2025,2025-01-28,10.1007/s10549-025-07620-x,39870964,,Gang Liu; Liang Pan; Jie Chen; Jianying Ma,Breast Cancer Research and Treatment,JournalArticle,,https://www.semanticscholar.org/paper/f41af4569f2f414290ee9e88c14552c2f99685cc,False,page_0002.json.gz,,True,True,False,0,,False,False,False,semantic_scholar,0
semantic_scholar,93bae82e2a8f4a414d538a8210faf20fea3eff9d,Molecular and pharmacological heterogeneity of ETV6::RUNX1 acute lymphoblastic leukemia,"ETV6::RUNX1 is the most common fusion gene in childhood acute lymphoblastic leukemia (ALL) associated with favorable prognosis, but the optimal therapy for this subtype remains unclear. Profiling the genomic and pharmacological landscape of 194 pediatric ETV6::RUNX1 ALL cases, we uncover two transcriptomic clusters, C1 (61%) and C2 (39%). Compared to C1, the C2 subtype features higher white blood cell counts and younger age at diagnosis, as well as better early treatment responses. Pharmacologically, C2 is more sensitive to thiopurines and prednisolone, partially explained by the enrichment of PAX5 deletions. Re-introducing PAX5 in ETV6::RUNX1 ALL of the C2 subtype converts its gene expression and drug resistance profile to C1, with partial blockade of G1 to S transition mediated by CDK6 expression. Our results point to molecular heterogeneity within ETV6::RUNX1 ALL linked to divergent drug responses, providing insights into the pathogenesis and therapeutic vulnerability of this common pediatric ALL subtype. Acute lymphoblastic leukemias (ALL) with an ETV6::RUNX1 fusion comprise the largest subtype of this cancer, and their optimal treatment strategy remains unclear. Here, the authors perform genomic profiling of 194 ETV6::RUNX1-rearranged pediatric ALL cases, finding two molecular subtypes associated with distinct drug sensitivities.",2025,2025-01-29,10.1038/s41467-025-56229-7,39880832,11779914,Zhenhua Li; Huanbin Zhao; Wenjian Yang; Maud Maillard; S. Yoshimura; Yu-Chih Hsiao; Xingyu Huang; Yoshihiro Gocho; L. Rowland; Anthony Brown; Landon Choi; Kristine R. Crews; C. Mullighan; Samuel W Brady; Cheng Cheng; Ti-Cheng Chang; Gang Wu; M. Loh; A. E. J. Yeoh; F. Antillon-Klussmann; S. Jeha; H. Inaba; Jiyang Yu; Ching-Hon Pui; Seth E. Karol; William E. Evans; Jun J. Yang,Nature Communications,JournalArticle,,https://www.semanticscholar.org/paper/93bae82e2a8f4a414d538a8210faf20fea3eff9d,False,page_0001.json.gz,,True,False,True,2,genomics;transcriptomics,False,True,False,semantic_scholar,0
semantic_scholar,0a310d0bb93895591319966f9b75f65d92e97741,Comprehensive Single-Cell Chromatin and Transcriptomic Profiling of Peripheral Immune Cells in Non-Segmental Vitiligo.,"INTRODUCTION Non-segmental vitiligo (NSV) is an autoimmune condition characterized by melanocyte loss. While skin-specific mechanisms are well-studied, systemic immune dysregulation contributing to NSV pathogenesis remains unclear. OBJECTIVE This study employs a multi-omic single-cell approach to investigate circulating immune cells in NSV, integrating transcriptional and chromatin accessibility data. METHODS An integrative scRNA-seq/scATAC-seq analysis was conducted on PBMCs from NSV patients (n=11) and controls (n=5), identifying transcriptional markers, cell-cell interactions, chromatin accessibility, and transcription factor (TF) dynamics. Key findings were validated in an expanded cohort (NSV, n=16; controls, n=9) using spectral flow cytometry, with additional stratification by sex, age, disease activity, severity, and duration. RESULTS Analysis of 59,192 PBMCs identified 8,204 gene expression markers and 13,925 ATAC peaks across 25 immune cell subtypes. A broadly activated immune response was observed, characterized by cytotoxicity, antigen presentation, cell exhaustion, and stress, predominantly in monocytes, NK cells, CD8+ T cells, and dendritic cells (DCs). Multi-omic integration revealed Th1/Th17 polarization and dysfunctional regulatory T cell (Treg/mTreg) responses. Chromatin accessibility highlighted enriched TF binding sites for FOXO3, SP1, AP1, STAT1/STAT3, IRF1, and IRF4, regulating pathways linked to cytotoxicity, antigen processing, NF-κB, Toll-like receptor, and JAK-STAT signaling.Flow cytometry validated these findings, showing that disease activity and shorter duration were associated with heightened immune dysregulation. Robust TCR activation drove Th1/Th17 polarization and elevated IFN-γ and TNF-α production in CD4+ and CD8+ T cells. CLA+ skin-homing Th1/Th17-polarized CD4+ T cells, CD8+ T cells, and mTregs exhibited persistent activation, marked by basal PD1+ expression. OX40/OX40L-mediated interactions between monocytes and effector T cells amplified inflammation. Regulatory dysfunction, including reduced IL-4 and IL-13 production in mTregs, was prominent in moderate-severe and active disease. CONCLUSION This is the first multi-omic single-cell study in PBMCs of NSV patients, revealing systemic immune dysregulation driven by cytotoxicity, antigen presentation, exhaustion, and regulatory failure. Disease severity, activity, and evolution influence these pathways, highlighting the OX40/OX40L axis as a potential therapeutic target to mitigate immune dysregulation and relapse risk.",2025,2025-01-31,10.1093/bjd/ljaf041,39888372,,J. Gay-Mimbrera; D. Lozano-Ojalvo; P. Gómez-Arias; I. Rivera-Ruiz; M. Aguilar-Luque; Carmen Mochón-Jiménez; Eloísa Andújar Pulido; M. Pérez-Alegre; E. Guttman‐Yassky; J. Ruano,British Journal of Dermatology,JournalArticle,,https://www.semanticscholar.org/paper/0a310d0bb93895591319966f9b75f65d92e97741,False,page_0001.json.gz,,True,True,True,2,epigenomics;transcriptomics,False,True,False,semantic_scholar,0
semantic_scholar,014514725fb23be4064f1f5e144dd7f7d250cfed,New insights into ovarian regression-related mitochondrial dysfunction in the late-laying period,"Duck egg production sharply decreases during the late-laying period, which likely stems from an ovarian mechanism. However, the molecular mechanisms underlying ovarian regression during the late-laying period remain unclear. In this study, egg-laying (LLP) and ceased-laying (CLP) ducks at 72 weeks of age were selected to explore the potential mechanism of ovarian regression. Proteomic analysis demonstrated the importance of mitochondrial function in ovarian regression. Notably, metabolomic analysis showed that CLP ducks disturbed TCA cycle, as exhibited by the lower fumarate content. The ovarian expression of protein markers for mitochondrial biogenesis (PGC-1α and TFAM) and function (SIRT1 and SIRT3) were suppressed in CLP ducks. CLP ducks had significantly increased MDA levels and reduced SOD, CAT, GSH-Px, and T-AOC activities, inducing excessive oxidative stress. Interestingly, ACSL4, a key regulator of ferroptosis, was associated with the mitochondrial envelope and membrane function during ovarian regression. CLP ducks showed significantly reduced GSH levels and increased Fe2+ content, as well as decreased the expression of ferroptosis-related proteins (GPX4 and SLC7A11) and antioxidant-related proteins (COX2, CAT, SOD1, and SOD2). Collectively, our findings suggest that ovarian regression-mediated mitochondrial dysfunction contributes to oxidative stress-induced ferroptosis in ducks that have ceased laying.",2025,2025-02-01,10.1016/j.psj.2025.104938,40014974,11910091,Tiantian Gu; Jinyu Liu; Tao Zeng; Li Chen; Yong Tian; Wenwu Xu; Lizhi Lu,Poultry Science,JournalArticle,,https://www.semanticscholar.org/paper/014514725fb23be4064f1f5e144dd7f7d250cfed,False,page_0002.json.gz,,True,False,True,2,metabolomics;proteomics,False,True,False,semantic_scholar,0
semantic_scholar,0e2fe710d388be117ab76d31e23994965de4624d,Abstract TMP75: Reduced thrombus immunoreactivity is transcriptionally associated with greater NIHSS severity at presentation of ischemic stroke: Analysis from the INSIGHT registry,"Funding: The INSIGHT Registry is funded by Penumbra. Introduction: Thrombi have shown to modify and be modified by their microenvironment throughout the pathogenesis of ischemic stroke. The molecular mechanisms by which this occurs and how it corresponds to symptomatic presentation is unknown. Here, we identify a transcriptomic signature in thrombi associated with increased NIHSS severity at presentation, suggesting a mechanistic role for immune clearance in clinical severity of ischemic stroke. Methods: The INSIGHT registry is a prospective, multicenter, multi-omic registry focused on elucidating the molecular underpinnings of stroke from analysis of clot and interarterial blood. RNA sequencing of 10,990 genes from 292 thrombi from patients undergoing thrombectomy was aligned, normalized, and residualized using Rsubread, edgeR, sva, and limma/voom. Signed co-expression modules were constructed using WGCNA, and each module eigengene (a measure of a module’s principal component) was correlated with NIHSS at presentation using Pearson’s correlation. Networks were visualized and analyzed in cytoscape. Hub genes were determined by number of undirected edges. Network enrichments were conducted using Gene Ontology biological processes and cellular components. Results: The mean NIHSS in this cohort was 15.14± 7.45. 3 co-expression modules out of 26 total modules detected in the data significantly inversely correlated with NIHSS at presentation. These networks corresponded to downregulation of neuronal activation (p=0.042), interferon signaling (p=0.039), and T cell activation (p=0.023), respectively. Major hub genes in each module included KCNAB2, a potassium channel associated with epilepsy and implicated in susceptibility to poor stroke outcomes in aged mice brains, SRSF11, associated with cognitive decline, PNISR, associated with interferon signaling, and ZAP70, associated with T-cell differentiation. Conclusion: The association of immune downregulation with increased NIHSS severity suggests that robust immune clearance may mitigate poor outcomes in ischemic stroke, and that thrombi-mediated modification of the local immune environment may exacerbate symptomatic presentation. Conversely, the association of major hub genes with known cognitive decline suggests that thrombi are modified by the neurovascular unit and neurons of surrounding tissues and post-thrombectomy sequencing may provide insight into the underlying health of the surrounding parenchyma.",2025,2025-02-01,10.1161/str.56.suppl_1.tmp75,,,C. Seah; A. Devarajan; J. Vicari; Alan Dabney; S. Baltan; Farida Sohrabji; Keith Pennypacker; Ashish Nanda; Britton Woodward; Dennis Rivet; J. Fraser; Christopher P Kellner,Stroke,JournalArticle,,https://www.semanticscholar.org/paper/0e2fe710d388be117ab76d31e23994965de4624d,False,page_0004.json.gz,,True,True,False,1,transcriptomics,False,True,False,semantic_scholar,0
